charge,mass,radius,x,y,z
1.0,22.99,1.0,10.506548560304946,10.404181527369508,10.521464955482452
-1.0,35.453,1.0,12.549880825962116,12.473429197363771,12.473084714160088
1.0,22.99,1.0,14.546558596702933,10.46426226134749,10.425667356392939
-1.0,35.453,1.0,16.74041056525231,12.520517412400526,12.485786263699083
1.0,22.99,1.0,18.78217752812496,10.511497933648695,10.449657489525874
-1.0,35.453,1.0,0.06942761675714237,12.586588544450711,12.565985472128977
1.0,22.99,1.0,2.1091498064163474,10.35531413117964,10.497196301797393
-1.0,35.453,1.0,4.088503107120341,12.522166246926616,12.482556607218946
1.0,22.99,1.0,6.353692187650912,10.484259616299685,10.360922936399861
-1.0,35.453,1.0,8.453217766635088,12.542641354486761,12.481648038565044
1.0,22.99,1.0,10.393640911689575,14.599524886248947,10.40628851547107
-1.0,35.453,1.0,12.4717408535455,16.765488250108692,12.589552877527424
1.0,22.99,1.0,14.557833131836755,14.641653247538958,10.357671323037213
-1.0,35.453,1.0,16.7291837706095,16.719113823113368,12.528544268704877
1.0,22.99,1.0,18.888454958844306,14.60203735569637,10.416957231674175
-1.0,35.453,1.0,0.0459906298502073,16.741007969850955,12.495016149007007
1.0,22.99,1.0,2.125159999020177,14.575551454437296,10.482710496741618
-1.0,35.453,1.0,4.159435270962166,16.69222890498308,12.562875429364361
1.0,22.99,1.0,6.326004863550617,14.56850687463011,10.370505944859008
-1.0,35.453,1.0,8.431025564672785,16.778118486224976,12.445318531089914
1.0,22.99,1.0,10.527914281624009,18.792931638565452,10.52966884020489
-1.0,35.453,1.0,12.57989463692677,0.04567878297508621,12.608991370722133
1.0,22.99,1.0,14.715436497253407,18.887961094433006,10.513522240414588
-1.0,35.453,1.0,16.682409767588346,20.860749082388356,12.555715504582817
1.0,22.99,1.0,18.856545417630095,18.820952223603257,10.425080913895954
-1.0,35.453,1.0,20.876700948372775,0.029049049521784553,12.600705255138273
1.0,22.99,1.0,2.0372877397560796,18.774654796616566,10.538383657914313
-1.0,35.453,1.0,4.208267102183755,0.01231552179848272,12.549349401962141
1.0,22.99,1.0,6.244671321886728,18.76427430108427,10.419079395134736
-1.0,35.453,1.0,8.2969314349183,20.849670296066964,12.576529838439306
1.0,22.99,1.0,10.486420094454147,2.0675496123949735,10.450668699957804
-1.0,35.453,1.0,12.581898701382661,4.111772902855195,12.533558923469139
1.0,22.99,1.0,14.689288526786298,2.0027810861003967,10.489540958706602
-1.0,35.453,1.0,16.682220110138605,4.175066786198626,12.459834732484302
1.0,22.99,1.0,18.801240693923457,1.991281758025039,10.453506047562916
-1.0,35.453,1.0,0.019781678252797974,4.226878432430825,12.566925177264517
1.0,22.99,1.0,2.02081719438465,2.0881311838034513,10.499344588202822
-1.0,35.453,1.0,4.190467074227594,4.171248547935723,12.53666034610581
1.0,22.99,1.0,6.309245103954144,2.1144217406072645,10.49871998018569
-1.0,35.453,1.0,8.418399186062516,4.205166091430337,12.454741540524946
1.0,22.99,1.0,10.378245519048017,6.183166984101367,10.450048246347597
-1.0,35.453,1.0,12.623354593371769,8.380567392206643,12.524197063227827
1.0,22.99,1.0,14.556350912788997,6.200056844168945,10.40981693989849
-1.0,35.453,1.0,16.77081376005816,8.313696279530557,12.56384597228895
1.0,22.99,1.0,18.747874975363157,6.181537653824574,10.529850327585619
-1.0,35.453,1.0,0.014684752310907712,8.287164168849825,12.497908451944298
1.0,22.99,1.0,2.103227794235284,6.19692362271279,10.451856360267877
-1.0,35.453,1.0,4.098833117876023,8.456882539243546,12.46781973861852
1.0,22.99,1.0,6.25321755540276,6.240474269271626,10.504156392562804
-1.0,35.453,1.0,8.291277628226883,8.357473228533685,12.619277767610706
1.0,22.99,1.0,10.361411201975056,10.397759745617346,14.560115503222157
-1.0,35.453,1.0,12.596187168360153,12.581318639237342,16.743929995550435
1.0,22.99,1.0,14.726128272936744,10.396293071086777,14.563560752639685
-1.0,35.453,1.0,16.721078334550356,12.590102642583567,16.716857720970246
1.0,22.99,1.0,18.867528311842147,10.46926630262505,14.622124022826162
-1.0,35.453,1.0,20.811956867677548,12.486129363691195,16.70815431494769
1.0,22.99,1.0,2.148665638424866,10.405701481093384,14.56714032710818
-1.0,35.453,1.0,4.230125705528623,12.617807372721115,16.76155615082966
1.0,22.99,1.0,6.239096327044528,10.396302566618076,14.710488329457137
-1.0,35.453,1.0,8.437531557742144,12.581261254437893,16.634446971504325
1.0,22.99,1.0,10.448581377478757,14.680479831558092,14.614533288826642
-1.0,35.453,1.0,12.46374084736453,16.7751061864207,16.702627108214372
1.0,22.99,1.0,14.668111708644227,14.571209309119972,14.608709180438439
-1.0,35.453,1.0,16.734478938770586,16.691271067584655,16.76953664095519
1.0,22.99,1.0,18.903040120689973,14.685067382794182,14.6683493716434
-1.0,35.453,1.0,20.810132819018236,16.779469019070493,16.66112519017005
1.0,22.99,1.0,2.071721869562616,14.729849359289307,14.60533288485395
-1.0,35.453,1.0,4.089767829306686,16.713497398774045,16.700588675694515
1.0,22.99,1.0,6.360887347483778,14.640525462974006,14.605948154351966
-1.0,35.453,1.0,8.386341952926575,16.768939201545596,16.669161146552934
1.0,22.99,1.0,10.456018033420124,18.854260819586408,14.585066162012488
-1.0,35.453,1.0,12.461994871247377,0.040078276751595254,16.807637448358943
1.0,22.99,1.0,14.68934215672272,18.808104805967336,14.635191133011391
-1.0,35.453,1.0,16.700812824431,20.85967975048299,16.76347926027828
1.0,22.99,1.0,18.731920199131345,18.845623723870922,14.632179440772461
-1.0,35.453,1.0,0.077981068730125,0.017699997041956905,16.816925867126592
1.0,22.99,1.0,2.076734368439107,18.73588646083676,14.539479713471335
-1.0,35.453,1.0,4.222807146156753,20.86332737155785,16.63687744632376
1.0,22.99,1.0,6.249084254787864,18.829607864080895,14.68810013036905
-1.0,35.453,1.0,8.382161654155754,0.016156358374958657,16.744311653770524
1.0,22.99,1.0,10.406883606292444,1.9968193930232,14.707840993627379
-1.0,35.453,1.0,12.517408559352717,4.0924084729172465,16.751937313019326
1.0,22.99,1.0,14.619393719990505,2.0250461599683955,14.694774533913108
-1.0,35.453,1.0,16.80648526040278,4.233420580769588,16.678918812237207
1.0,22.99,1.0,18.746012963431035,2.0705961613929205,14.580258668577743
