charge,mass,radius,x,y,z
1.0,22.99,1.0,4.149035581734149,4.1023252560505075,4.13364492351313
-1.0,35.453,1.0,5.567115592464514,5.5058318898296745,5.662062044337591
1.0,22.99,1.0,6.992169410021411,4.109799928052903,4.199837564320201
-1.0,35.453,1.0,8.299756539386774,5.608615299778921,5.578403006463425
1.0,22.99,1.0,1.4905100278319203,4.136296076214101,4.185650625993156
-1.0,35.453,1.0,2.740917156333343,5.589730106099364,5.633115164266593
1.0,22.99,1.0,4.236876180428846,6.891824845044564,4.099153638313622
-1.0,35.453,1.0,5.601986691503386,0.056396894438941914,5.514249283864635
1.0,22.99,1.0,7.012892790246596,7.022248534892196,4.193157988808659
-1.0,35.453,1.0,8.289789587956532,8.343058718398726,5.5609079107929835
1.0,22.99,1.0,1.3669125894502958,7.034438844863258,4.09094074134858
-1.0,35.453,1.0,2.718433652799103,0.04144312607965439,5.5082341969055655
1.0,22.99,1.0,4.1102951867415545,1.4592178389321937,4.146787013303071
-1.0,35.453,1.0,5.597025903669378,2.881471279904258,5.551011024961794
1.0,22.99,1.0,6.94460393213471,1.3725981787032175,4.107288349023202
-1.0,35.453,1.0,8.280178959245433,2.8782001180975962,5.667917016989993
