charge,mass,radius,x,y,z
1,22.99,1,0.2,0.2,0.2
-1,35.453,1,2.256666666666667,2.256666666666667,2.256666666666667
1,22.99,1,0.2,0.2,4.3133333333333335
-1,35.453,1,2.256666666666667,2.256666666666667,6.37
1,22.99,1,0.2,0.2,8.426666666666666
-1,35.453,1,2.256666666666667,2.256666666666667,10.483333333333333
1,22.99,1,0.2,0.2,12.54
-1,35.453,1,2.256666666666667,2.256666666666667,14.596666666666666
1,22.99,1,0.2,0.2,16.653333333333332
-1,35.453,1,2.256666666666667,2.256666666666667,18.709999999999997
1,22.99,1,0.2,0.2,20.766666666666666
-1,35.453,1,2.256666666666667,2.256666666666667,22.823333333333334
1,22.99,1,0.2,4.3133333333333335,0.2
-1,35.453,1,2.256666666666667,6.37,2.256666666666667
1,22.99,1,0.2,4.3133333333333335,4.3133333333333335
-1,35.453,1,2.256666666666667,6.37,6.37
1,22.99,1,0.2,4.3133333333333335,8.426666666666666
-1,35.453,1,2.256666666666667,6.37,10.483333333333333
1,22.99,1,0.2,4.3133333333333335,12.54
-1,35.453,1,2.256666666666667,6.37,14.596666666666666
1,22.99,1,0.2,4.3133333333333335,16.653333333333332
-1,35.453,1,2.256666666666667,6.37,18.709999999999997
1,22.99,1,0.2,4.3133333333333335,20.766666666666666
-1,35.453,1,2.256666666666667,6.37,22.823333333333334
1,22.99,1,0.2,8.426666666666666,0.2
-1,35.453,1,2.256666666666667,10.483333333333333,2.256666666666667
1,22.99,1,0.2,8.426666666666666,4.3133333333333335
-1,35.453,1,2.256666666666667,10.483333333333333,6.37
1,22.99,1,0.2,8.426666666666666,8.426666666666666
-1,35.453,1,2.256666666666667,10.483333333333333,10.483333333333333
1,22.99,1,0.2,8.426666666666666,12.54
-1,35.453,1,2.256666666666667,10.483333333333333,14.596666666666666
1,22.99,1,0.2,8.426666666666666,16.653333333333332
-1,35.453,1,2.256666666666667,10.483333333333333,18.709999999999997
1,22.99,1,0.2,8.426666666666666,20.766666666666666
-1,35.453,1,2.256666666666667,10.483333333333333,22.823333333333334
1,22.99,1,0.2,12.54,0.2
-1,35.453,1,2.256666666666667,14.596666666666666,2.256666666666667
1,22.99,1,0.2,12.54,4.3133333333333335
-1,35.453,1,2.256666666666667,14.596666666666666,6.37
1,22.99,1,0.2,12.54,8.426666666666666
-1,35.453,1,2.256666666666667,14.596666666666666,10.483333333333333
1,22.99,1,0.2,12.54,12.54
-1,35.453,1,2.256666666666667,14.596666666666666,14.596666666666666
1,22.99,1,0.2,12.54,16.653333333333332
-1,35.453,1,2.256666666666667,14.596666666666666,18.709999999999997
1,22.99,1,0.2,12.54,20.766666666666666
-1,35.453,1,2.256666666666667,14.596666666666666,22.823333333333334
1,22.99,1,0.2,16.653333333333332,0.2
-1,35.453,1,2.256666666666667,18.709999999999997,2.256666666666667
1,22.99,1,0.2,16.653333333333332,4.3133333333333335
-1,35.453,1,2.256666666666667,18.709999999999997,6.37
1,22.99,1,0.2,16.653333333333332,8.426666666666666
-1,35.453,1,2.256666666666667,18.709999999999997,10.483333333333333
1,22.99,1,0.2,16.653333333333332,12.54
-1,35.453,1,2.256666666666667,18.709999999999997,14.596666666666666
1,22.99,1,0.2,16.653333333333332,16.653333333333332
-1,35.453,1,2.256666666666667,18.709999999999997,18.709999999999997
1,22.99,1,0.2,16.653333333333332,20.766666666666666
-1,35.453,1,2.256666666666667,18.709999999999997,22.823333333333334
1,22.99,1,0.2,20.766666666666666,0.2
