charge,mass,radius,x,y,z
1.0,22.99,1.0,16.587111924010127,16.566224915967194,16.450611222154023
-1.0,35.453,1.0,18.640903601974813,18.48352281794889,18.60006492873127
1.0,22.99,1.0,20.591922452669067,16.420508438709344,16.561689975899927
-1.0,35.453,1.0,22.653447972876307,18.55001205657583,18.591396985395274
1.0,22.99,1.0,24.843781971729065,16.573165263863835,16.475085023811335
-1.0,35.453,1.0,26.737425062687638,18.489603650498186,18.564658369753005
1.0,22.99,1.0,28.860878456228413,16.489369853693884,16.54366387335707
-1.0,35.453,1.0,30.871561834502796,18.50028814106191,18.6136571077252
1.0,22.99,1.0,32.957284857726336,16.488414357582382,16.501302010955282
-1.0,35.453,1.0,2.1347419388982196,18.508924808407524,18.628743358590825
1.0,22.99,1.0,4.199787320271488,16.494967046458207,16.596626755443314
-1.0,35.453,1.0,6.265242528912083,18.53561392481538,18.629496779485887
1.0,22.99,1.0,8.324577081707135,16.510731898468833,16.41721420057263
-1.0,35.453,1.0,10.235141346442871,18.660218074364245,18.647664249831102
1.0,22.99,1.0,12.469398130972685,16.55862280278324,16.421072902852355
-1.0,35.453,1.0,14.49394904592135,18.528873608107585,18.61011863972245
1.0,22.99,1.0,16.569295444167953,20.59423350663388,16.56343155245528
-1.0,35.453,1.0,18.59905098089052,22.69286623722254,18.628760311810808
1.0,22.99,1.0,20.5604577963976,20.739565330856784,16.428786960474238
-1.0,35.453,1.0,22.789525380569867,22.633462207408428,18.595436057741907
1.0,22.99,1.0,24.86640518327523,20.613887510644687,16.55066541706638
-1.0,35.453,1.0,26.929218324379022,22.651417514791987,18.495684935047194
1.0,22.99,1.0,28.977852365137526,20.55528059521253,16.55921368928286
-1.0,35.453,1.0,30.99257031562636,22.768200205252377,18.637524629802154
1.0,22.99,1.0,0.03967200969725582,20.587748977754355,16.554576262234004
-1.0,35.453,1.0,2.08398070400259,22.775580440959303,18.514229048061043
1.0,22.99,1.0,4.135794081135932,20.696345130715187,16.567289240655175
-1.0,35.453,1.0,6.271260464936207,22.787715708879325,18.559081422735037
1.0,22.99,1.0,8.218123522160667,20.62179485273843,16.574757567351742
-1.0,35.453,1.0,10.280161515933429,22.800865633872654,18.541113924417598
1.0,22.99,1.0,12.310614044951322,20.73373674227975,16.422131669059013
-1.0,35.453,1.0,14.396865087431744,22.72556197288519,18.547326749017824
1.0,22.99,1.0,16.44030336759202,24.729154019956454,16.522456648931
-1.0,35.453,1.0,18.508130583502332,26.80413143167811,18.573929515682188
1.0,22.99,1.0,20.69635160919259,24.758887289200082,16.562581795344656
