charge,mass,radius,x,y,z
1.0,22.99,1.0,10.41925944282722,10.254184230996719,10.26510991574056
-1.0,35.453,1.0,12.344976424541626,12.293319170272149,12.42704419247951
1.0,22.99,1.0,14.507973701980328,10.367047012832803,10.381663848160883
-1.0,35.453,1.0,16.495046785670322,12.438861560096326,12.387448043731464
1.0,22.99,1.0,18.595585336136608,10.379386193764626,10.29033175806849
-1.0,35.453,1.0,0.02298193720143793,12.414243035416963,12.308234606521586
1.0,22.99,1.0,1.9983449042661423,10.39978362053186,10.39633862811079
-1.0,35.453,1.0,4.223145971108256,12.466042011286728,12.358862831021584
1.0,22.99,1.0,6.169139982654633,10.405964682423608,10.255058612868853
-1.0,35.453,1.0,8.191961138978323,12.376038575241859,12.459694200193717
1.0,22.99,1.0,10.339668667663851,14.369213883067498,10.3631964328696
-1.0,35.453,1.0,12.407915885514235,16.556621670007104,12.335922294943664
1.0,22.99,1.0,14.497149630893366,14.401738338868565,10.280975577141003
-1.0,35.453,1.0,16.488127904830918,16.417380869708563,12.305600195752909
1.0,22.99,1.0,18.603390175124744,14.52460132855251,10.29126597170081
-1.0,35.453,1.0,20.545193587428802,16.509912199317483,12.411574845936393
1.0,22.99,1.0,1.989879387032488,14.439534034373889,10.244217077160874
-1.0,35.453,1.0,4.0483967360407185,16.442050649629394,12.393118262096719
1.0,22.99,1.0,6.274906323885908,14.40819375569192,10.341309166382988
-1.0,35.453,1.0,8.203557104944604,16.445953310910213,12.300577804106323
1.0,22.99,1.0,10.311973978707858,18.620412955168113,10.35630550354873
-1.0,35.453,1.0,12.41417961075797,0.004550586547777513,12.300093906936548
1.0,22.99,1.0,14.50388064513526,18.60095232032981,10.372148499906045
-1.0,35.453,1.0,16.439953977936973,20.604438114916178,12.356194599289582
1.0,22.99,1.0,18.57423354440506,18.62983388727104,10.229555094202917
-1.0,35.453,1.0,0.01611607055412634,20.56874157905368,12.484438654982075
1.0,22.99,1.0,2.0831037402124775,18.634851046725494,10.2475790884411
-1.0,35.453,1.0,4.087141275925697,0.041428925716282095,12.29780627774082
1.0,22.99,1.0,6.20366064374234,18.66814583648914,10.30421468812017
-1.0,35.453,1.0,8.304274951858245,0.065223392604425,12.453741642136405
1.0,22.99,1.0,10.372140980200093,2.141601207817706,10.333629533910567
-1.0,35.453,1.0,12.349279191848536,4.161869649549533,12.34909327301924
1.0,22.99,1.0,14.403937431439907,2.163490593603486,10.234650696073167
-1.0,35.453,1.0,16.454767941904368,4.131959840213506,12.429134738187274
1.0,22.99,1.0,18.639542631000374,2.074234721360602,10.3030501364151
-1.0,35.453,1.0,0.07040727181796314,4.0311039930519765,12.405230752912347
1.0,22.99,1.0,2.1358167633439056,2.039949033793828,10.345556769344158
-1.0,35.453,1.0,4.19635542524851,4.179006537018306,12.461322845496804
1.0,22.99,1.0,6.176644407717301,2.058112879668524,10.229240208093742
-1.0,35.453,1.0,8.309004861549932,4.204873670459507,12.343232260228858
1.0,22.99,1.0,10.413013172656292,6.106475064555367,10.415285462858998
-1.0,35.453,1.0,12.351821659433215,8.186274068361794,12.475838980139105
1.0,22.99,1.0,14.44963326414145,6.23192709631876,10.400281808658493
-1.0,35.453,1.0,16.583167558448345,8.282956717868377,12.408698091336063
1.0,22.99,1.0,18.536385929374564,6.265460569088914,10.342414356366147
-1.0,35.453,1.0,20.626587555399958,8.1692428657699,12.476529798210336
1.0,22.99,1.0,2.05685840172276,6.2620230999389515,10.261265670923366
-1.0,35.453,1.0,4.1689439229366565,8.207022457628373,12.328418348125124
1.0,22.99,1.0,6.176950741122026,6.288693931543278,10.32693625972957
-1.0,35.453,1.0,8.177884295923196,8.280926117643038,12.38639261902975
1.0,22.99,1.0,10.346081877052857,10.374198332743056,14.461766075147251
