charge,mass,radius,x,y,z
1.0,22.99,1.0,18.535361320644878,18.633691755291416,18.58174520403228
-1.0,35.453,1.0,20.68200089553639,20.689513067069473,20.56295587308895
1.0,22.99,1.0,22.73504595248079,18.494708491138496,18.534288037919914
-1.0,35.453,1.0,24.731641418111472,20.716679081098977,20.637672450503977
1.0,22.99,1.0,26.760476274430758,18.522428767370513,18.636076470213276
-1.0,35.453,1.0,28.876335206182098,20.605834378488716,20.63639394846256
1.0,22.99,1.0,31.01156669567788,18.672000798647606,18.60304997172015
-1.0,35.453,1.0,33.02942424670858,20.549458667647425,20.65132631877877
1.0,22.99,1.0,35.16810796464473,18.672801242726678,18.50603584014005
-1.0,35.453,1.0,37.15379085085437,20.63018839047075,20.71230673552291
1.0,22.99,1.0,2.0112528218338106,18.591447070440857,18.585149594859974
-1.0,35.453,1.0,4.031592875855589,20.612743491530228,20.648573370503406
1.0,22.99,1.0,6.220866197635502,18.550475358333962,18.482366846102252
-1.0,35.453,1.0,8.258123118363507,20.57468497227456,20.684707454927675
1.0,22.99,1.0,10.329592732639856,18.591564686041046,18.6691929390176
-1.0,35.453,1.0,12.356459283376482,20.68775162150191,20.614916467716014
1.0,22.99,1.0,14.5011344062667,18.557200518270296,18.511980160221714
-1.0,35.453,1.0,16.592079901375733,20.691419154783645,20.626324015911216
1.0,22.99,1.0,18.568260287234345,22.724572616402725,18.54497797385646
-1.0,35.453,1.0,20.696967897376297,24.82628248589591,20.732569128228814
1.0,22.99,1.0,22.700713912752846,22.715424410898613,18.582880305762966
-1.0,35.453,1.0,24.732195310223744,24.737802163386874,20.602226198709324
1.0,22.99,1.0,26.901613655392765,22.654463436723404,18.640421807698498
-1.0,35.453,1.0,28.827332628719375,24.72353745700606,20.61821309939929
1.0,22.99,1.0,30.966842349556174,22.67650877113538,18.60880937341756
-1.0,35.453,1.0,32.98503873545695,24.793164116586837,20.545882963414783
1.0,22.99,1.0,35.18033639782959,22.739629422945246,18.623313797325363
-1.0,35.453,1.0,37.09565675446753,24.680595232442933,20.609787511597872
1.0,22.99,1.0,1.9694907383267974,22.642795519640536,18.537488897717598
-1.0,35.453,1.0,4.189160957285264,24.67495970847876,20.741431705259664
1.0,22.99,1.0,6.151399885419952,22.620457419814446,18.512472590161536
-1.0,35.453,1.0,8.251359109683063,24.747845487062335,20.680617863350502
1.0,22.99,1.0,10.247718477354557,22.68955281628865,18.487151648889412
-1.0,35.453,1.0,12.315467368809202,24.7286487400921,20.639619420055674
1.0,22.99,1.0,14.453845330571303,22.60626770425815,18.569318325558097
-1.0,35.453,1.0,16.59371354569148,24.70804072307572,20.645090396431144
1.0,22.99,1.0,18.61193736164691,26.845978737972096,18.543559421748746
-1.0,35.453,1.0,20.731828742242584,28.86241970076349,20.656195804461777
1.0,22.99,1.0,22.770115752541315,26.84001370709634,18.594108818343518
-1.0,35.453,1.0,24.78070071126687,28.86747617297867,20.65130538578518
