charge,mass,radius,x,y,z
1,22.99,1,0.2,0.2,0.2
-1,35.453,1,2.223333333333333,2.223333333333333,2.223333333333333
1,22.99,1,0.2,0.2,4.246666666666666
-1,35.453,1,2.223333333333333,2.223333333333333,6.269999999999999
1,22.99,1,0.2,0.2,8.293333333333331
-1,35.453,1,2.223333333333333,2.223333333333333,10.316666666666665
1,22.99,1,0.2,4.246666666666666,0.2
-1,35.453,1,2.223333333333333,6.269999999999999,2.223333333333333
1,22.99,1,0.2,4.246666666666666,4.246666666666666
-1,35.453,1,2.223333333333333,6.269999999999999,6.269999999999999
1,22.99,1,0.2,4.246666666666666,8.293333333333331
-1,35.453,1,2.223333333333333,6.269999999999999,10.316666666666665
1,22.99,1,0.2,8.293333333333331,0.2
-1,35.453,1,2.223333333333333,10.316666666666665,2.223333333333333
1,22.99,1,0.2,8.293333333333331,4.246666666666666
-1,35.453,1,2.223333333333333,10.316666666666665,6.269999999999999
1,22.99,1,0.2,8.293333333333331,8.293333333333331
-1,35.453,1,2.223333333333333,10.316666666666665,10.316666666666665
1,22.99,1,4.246666666666666,0.2,0.2
-1,35.453,1,6.269999999999999,2.223333333333333,2.223333333333333
1,22.99,1,4.246666666666666,0.2,4.246666666666666
-1,35.453,1,6.269999999999999,2.223333333333333,6.269999999999999
1,22.99,1,4.246666666666666,0.2,8.293333333333331
-1,35.453,1,6.269999999999999,2.223333333333333,10.316666666666665
1,22.99,1,4.246666666666666,4.246666666666666,0.2
-1,35.453,1,6.269999999999999,6.269999999999999,2.223333333333333
1,22.99,1,4.246666666666666,4.246666666666666,4.246666666666666
-1,35.453,1,6.269999999999999,6.269999999999999,6.269999999999999
1,22.99,1,4.246666666666666,4.246666666666666,8.293333333333331
-1,35.453,1,6.269999999999999,6.269999999999999,10.316666666666665
1,22.99,1,4.246666666666666,8.293333333333331,0.2
-1,35.453,1,6.269999999999999,10.316666666666665,2.223333333333333
1,22.99,1,4.246666666666666,8.293333333333331,4.246666666666666
-1,35.453,1,6.269999999999999,10.316666666666665,6.269999999999999
1,22.99,1,4.246666666666666,8.293333333333331,8.293333333333331
-1,35.453,1,6.269999999999999,10.316666666666665,10.316666666666665
1,22.99,1,8.293333333333331,0.2,0.2
-1,35.453,1,10.316666666666665,2.223333333333333,2.223333333333333
1,22.99,1,8.293333333333331,0.2,4.246666666666666
-1,35.453,1,10.316666666666665,2.223333333333333,6.269999999999999
1,22.99,1,8.293333333333331,0.2,8.293333333333331
-1,35.453,1,10.316666666666665,2.223333333333333,10.316666666666665
1,22.99,1,8.293333333333331,4.246666666666666,0.2
-1,35.453,1,10.316666666666665,6.269999999999999,2.223333333333333
1,22.99,1,8.293333333333331,4.246666666666666,4.246666666666666
-1,35.453,1,10.316666666666665,6.269999999999999,6.269999999999999
1,22.99,1,8.293333333333331,4.246666666666666,8.293333333333331
-1,35.453,1,10.316666666666665,6.269999999999999,10.316666666666665
1,22.99,1,8.293333333333331,8.293333333333331,0.2
-1,35.453,1,10.316666666666665,10.316666666666665,2.223333333333333
1,22.99,1,8.293333333333331,8.293333333333331,4.246666666666666
-1,35.453,1,10.316666666666665,10.316666666666665,6.269999999999999
1,22.99,1,8.293333333333331,8.293333333333331,8.293333333333331
-1,35.453,1,10.316666666666665,10.316666666666665,10.316666666666665
