charge,mass,x,y,z,vx,vy,vz
1,22.99,7.905178397388429,0.2609851640248173,7.4061046160692054,-0.0001260504516489,-0.0002893896279626,-0.0003376831215389
-1,35.453,2.6109722915418856,8.040135338635416,0.573684051489816,0.0001327566459358,-0.0005771413779992,-0.00047017816386
1,22.99,1.5912794226641507,6.20445912225857,2.3610512252941,-5.571683290665099e-05,0.0005073586912813,0.0003067689819244
-1,35.453,4.0536291955048975,7.555185597155827,4.861555756447206,-0.0002656421722076,-0.0001589216100954,-7.068624214046307e-05
1,22.99,0.3975637661812267,3.849275987238949,0.9163569184588649,0.0001169914409085,-2.59826553934745e-05,-0.000287399173796
-1,35.453,2.3656933519350756,4.177440908055917,2.4093995533825017,0.0001644044493693,2.7058550156718197e-05,-6.089113945514451e-05
1,22.99,3.6863865454842517,5.960021294100682,6.881770709945605,0.0009895183822792,0.0003539875217092,0.0001427341515324
-1,35.453,3.712214141023711,2.6918192805990313,6.867284147919002,8.7612971343969e-05,0.000168579987404,3.543262016955118e-05
1,22.99,2.22494528596392,1.101055822529208,5.646364775551651,0.0002814861580807,-0.0002470689513084,-0.0003376711429255
-1,35.453,6.531035258973398,3.8522527576120824,2.571515547038878,6.739917402389783e-05,3.936969872120114e-05,-1.0623659173499362e-05
1,22.99,6.41791333231903,2.644747446546726,4.894220776364961,9.761377172536566e-06,2.2758714035773065e-05,-0.0002067676544382
-1,35.453,8.039222128154202,2.6720761089124956,6.911177023432367,0.0005253630105959,0.0003172110551866,0.0003472035166093
1,22.99,4.8390447131812895,2.4098749116462725,0.8285126985904807,0.0002421388610059,-9.923295428955364e-05,0.0002646975502614
-1,35.453,6.571903893113537,7.48295636608202,0.7897888581043511,-1.9317465457175193e-06,-0.0001089677943633,-1.562298766547551e-05
1,22.99,5.474629852074376,6.705184864337385,2.735339926358516,0.0004453710496251,-2.2918656651582982e-05,5.884649882612716e-05
-1,35.453,0.03828515914101624,7.424978010391146,5.297808031399004,-0.000197355774135,0.0001702408253715,-0.0001471891994966
