charge,mass,x,y,z,vx,vy,vz
1.0,22.99,11.003311303562612,14.384706086451619,10.017909884498806,-0.0006535424276395,0.0003585346863803,0.0005461561031969
-1.0,35.453,11.842196141046124,12.34800556781879,11.4250683883465,-0.0004119741030447,0.0001576509967669,-0.0001774491395023
1.0,22.99,14.687479899133004,10.449882724551431,8.825655773660413,6.769379132903706e-06,0.0004081330903666,0.0003479746916831
-1.0,35.453,16.408355081671605,10.138235301388667,11.462030684781496,0.0003944731922734,7.248346409610805e-06,-0.0004612632173435
1.0,22.99,18.4786251176019,10.705125957809905,9.875339713428962,-0.0004680824727238,0.000359375967204,-0.000384379613367
-1.0,35.453,20.20767334581485,12.07166077075854,11.506790856480027,-0.0004008658632262,-0.0001925666691595,-0.0001389473267644
1.0,22.99,0.3713296419552285,9.873448814689612,12.095648654170498,-0.0002538667908197,0.0005752044210649,0.0003348909251018
-1.0,35.453,5.547108121442794,12.590618554317654,11.291886663806126,0.0001316126612113,0.0001202545752908,0.0002415798958459
1.0,22.99,10.047698179181765,7.710023369340448,8.311484661792443,-0.0003957308410683,-0.0004479288049954,-0.000302424151939
-1.0,35.453,9.145779534264484,16.57099539540595,14.92310059473626,0.0001946137287555,0.0005352301586043,-4.457192421764931e-06
1.0,22.99,6.851204534343901,12.575951537736495,9.268764760310566,-0.0004588080385646,8.009270902092386e-05,8.560659808663446e-05
-1.0,35.453,12.563741768314966,17.44188131219215,10.895158230622892,1.665998804457129e-05,-0.0002915962267809,0.000379032515291
1.0,22.99,18.28231566854052,14.598028587193747,12.104639517872213,5.013119266165013e-05,-0.0002600002870997,-0.000152334881878
-1.0,35.453,15.174449829428061,15.080278926812582,11.002356691282207,0.000329980260762,-2.929646800046703e-05,-0.0002694351822771
1.0,22.99,0.978643587770264,12.871471402803675,9.11714167445482,0.0003279029570672,-0.0004218310556744,-0.0005898772003864
-1.0,35.453,20.35833278785831,15.53590797674474,13.960593924542536,-5.864623799261742e-05,0.0003463976550198,0.0001380482385397
1.0,22.99,3.1005964930212446,14.54800545851523,11.634406527447993,-0.0002427004119685,-0.0003909222588958,0.0002003848285589
-1.0,35.453,4.5746874771143595,16.68767693140407,12.695060066810646,-7.436751013865853e-05,-0.0001948104374573,9.25224877710087e-05
1.0,22.99,7.335561073963321,15.918364862733338,13.029822730481348,-4.205271659479976e-05,-0.0006854255347611,0.000423151976805
-1.0,35.453,8.658258463085742,18.90260763387754,11.890816047674289,0.000184213936144,2.5676947286786823e-05,-9.71352644356968e-05
1.0,22.99,10.373614834022789,19.240837437040554,10.072770992327738,0.0002533195311439,-0.0006137940007864,-0.0005161775116945
-1.0,35.453,9.831533509183492,1.7182427552479707,12.641726762408656,6.157186062840896e-05,-5.924843518184118e-06,0.0002929067997546
1.0,22.99,15.985301180477926,17.74049365448842,10.081546695009523,-0.0004391467369049,-0.0001509961406592,0.0001666101931647
-1.0,35.453,16.394709502381332,18.078718984976323,12.668232541894566,0.000177011198805,-0.0006805201234733,0.000152985927742
1.0,22.99,19.051686954910775,18.211585006283766,14.465399359353293,-0.0001482332674352,0.0001413753621301,0.0001005074231165
-1.0,35.453,0.3661270550206557,19.111015184302982,15.25792736168672,0.0005551288153908,0.0001314146065208,0.0001954444885614
1.0,22.99,1.708920470785412,20.283086521651327,9.37540733710521,-0.0004914161962143,0.0007444644889319,0.0001919376569728
-1.0,35.453,2.9506923087256878,0.6027267766056544,11.491453618668109,0.0002148383891741,-0.0004240110438404,-0.0002974994955255
