charge,mass,x,y,z,vx,vy,vz
1,22.99,5.20975550463884,6.192648777466624,3.275772366468789,-3.9489203730479665e-05,-4.152327452520702e-05,-0.0005810426176171
-1,35.453,7.683727618038452,6.068289630193001,3.2164594219160176,-0.0002187024165286,9.606625293178496e-05,-0.0005756457072721
