charge,mass,x,y,z,vx,vy,vz
1.0,22.99,12.495953795559545,15.48318595226378,15.135787713016017,-0.0001011619783268,0.0002911094789806,-0.000295123321581
-1.0,35.453,18.14547792139713,15.025253440230715,15.916478882343538,-0.0004495803395479,-0.0002958020391296,4.173768158947364e-05
1.0,22.99,21.83880290272007,15.760646443139004,15.785730120602564,-0.0004564855530719,0.0002225744245597,-0.0001303912728084
-1.0,35.453,20.282467299393964,17.23545899367655,16.93729802233683,0.0003764922907115,0.0001409371908276,-3.2358033952731666e-07
1.0,22.99,23.769436645935517,16.07556169354417,12.626866902176413,0.0003969513884933,-0.0002158779676373,-0.0001640846640617
-1.0,35.453,24.071391352980992,17.067101792295343,14.721806673034495,2.5564450685680064e-05,7.120273086043752e-05,-0.0002495938075095
1.0,22.99,27.97832411408453,15.443326980992982,11.513202826241011,-2.7136575915804537e-05,3.113823305002607e-05,-0.0001282717424181
-1.0,35.453,1.5699232090520785,14.52510212506663,17.698271932271332,0.0001760474076743,-0.0007042043476416,-0.0002592152748956
1.0,22.99,3.866551424930888,15.232288426102393,13.762878293689312,4.61839382622556e-05,-0.0001154786386291,-0.0001679880828488
-1.0,35.453,3.224389150888855,17.227754914032705,15.260458514134877,0.000328552380565,-0.0002990993110034,0.0003101939783723
1.0,22.99,4.070968252720612,13.83741484541648,17.02968719680274,-0.0002388663856441,2.8480192722352832e-05,-8.94845299223413e-05
-1.0,35.453,6.530328500653856,15.000395856660708,17.691064835390623,0.0001345477417706,-0.0004406647482568,9.700489205122294e-05
1.0,22.99,7.422452356868832,14.371164500027161,14.96962305521312,-2.963905481449187e-05,-0.0001245351350116,6.581617486667116e-05
-1.0,35.453,10.65002990009065,15.555177864409734,16.525844844075365,-0.0003192494674787,-0.0006143499190096,-0.0002441221507961
1.0,22.99,17.68992394505964,20.026803914247303,10.696435092881579,4.3042798007560753e-05,0.0001179031590805,0.0004933989015335
-1.0,35.453,17.16389567596596,18.786514025725708,13.111974744871944,0.0002378087349292,0.0003148262042272,-8.428063966462086e-05
1.0,22.99,18.843598630045733,17.374764136598575,14.248672961211634,-0.000542575287603,-0.0001390141367747,0.0003151408855967
-1.0,35.453,22.33937217775517,20.705122774773464,18.38656938107963,-0.0002380133554562,-1.8168619271253837e-05,-0.0001584865804739
1.0,22.99,23.220529700233243,20.434235862141126,15.431682088446406,-1.4554834968102577e-06,-0.0005226486227991,0.000159719315298
-1.0,35.453,25.12875781003966,20.84770968922524,16.692556569536098,-9.063408813213856e-05,-0.0001059182975903,-0.0001638647519508
1.0,22.99,26.105184099433554,18.886457407938103,14.871658261675718,5.934217317110526e-05,-7.685812971144939e-06,7.176414942671495e-05
-1.0,35.453,28.231998438463147,19.994036065740893,15.779281963284308,0.0004807602931807,0.0001910092103661,-7.525139788882587e-05
1.0,22.99,0.6596036447091247,17.252442914055568,16.27617472643612,-8.360529693559417e-06,0.0003271019380266,0.0002352190118954
-1.0,35.453,2.2629217124957606,22.322217524886113,14.204777096023316,-0.0002243479204927,0.0005700129583032,-0.0002493810310692
1.0,22.99,5.6770948890056765,19.814829713395483,14.296380188448769,-0.0001873126923551,-0.0002912814858183,0.0001107740456091
-1.0,35.453,8.547700070518488,19.833940985656675,17.02611255995436,0.0001595034725528,0.0005684102278653,-1.388470451730344e-05
1.0,22.99,10.030883076659123,18.171384553186247,12.175285656407342,0.0004869462902383,-0.0009618880023562,-0.0007173355695175
-1.0,35.453,13.943673949692577,19.036939787067734,15.591140960951265,0.0001416158220279,3.500044954359271e-05,-0.0004366447988905
1.0,22.99,13.722853482340495,19.41637501300495,12.660867627012848,-0.0003241467538105,-0.0005517772801635,-1.621698965592839e-05
-1.0,35.453,15.997603787516093,26.69496959529988,17.102643057825592,-2.4802706940530747e-05,0.0005512323882721,-6.823341038496604e-05
1.0,22.99,19.925879056737696,25.142646238377033,13.728885494539686,-9.992567143344056e-05,0.0004984905082661,-0.0001079807532653
-1.0,35.453,19.050546478591677,25.525096614144474,16.523835849698234,-7.905193150721633e-05,7.910080946902124e-05,-5.514054745854538e-05
1.0,22.99,24.624686521990945,23.237840262369843,15.816265544938622,0.0002299603668594,-0.0001209530044574,-9.185725746481886e-06
-1.0,35.453,25.8992346730182,25.23236804484736,17.469982058209833,0.0001845178118445,-0.0002640962148743,0.0001628413517146
1.0,22.99,0.08320260102887533,21.30463471405248,13.414169903794564,-9.257885810010332e-05,-0.0001280117366886,0.000176103066481
-1.0,35.453,1.282101932642746,23.704585822013303,17.02610683744158,0.0001642160651244,1.62052860873624e-05,0.0002828204897825
1.0,22.99,2.343508019958078,26.31172336181288,17.253244809513273,-0.0006444353175084,0.0001258755203057,0.0002009322540263
-1.0,35.453,4.623063991553891,24.67789771072058,17.90825012587511,-0.0001836090488841,0.0002436776341156,-0.0002361582904077
1.0,22.99,4.062432886622407,23.013236355315726,12.492908266906266,-0.000424162665777,-0.0006174129660443,-3.815000318607648e-05
-1.0,35.453,8.055795866524662,23.258382455020833,16.853945574912768,9.297884023872162e-05,-5.039724185078535e-05,0.000542730609111
1.0,22.99,9.68735854055488,22.019728382324192,15.52181628583375,-0.0002432110285145,3.3091329143403354e-05,0.0001501937826721
-1.0,35.453,11.778538272287166,24.15921148190708,16.237318747843844,-5.301541207872536e-05,0.0004187706218364,0.000331444581814
1.0,22.99,12.689506643477433,24.218918585736397,13.646578171780892,0.000230481784527,-0.0003603616773999,-0.0002026590495517
-1.0,35.453,17.13532663759768,0.506372066487872,15.159850114391373,-0.0001669845299144,0.0002596041250794,0.0002138755590068
1.0,22.99,17.125865920841157,26.428141745652205,14.93593590563235,-0.0002037775277836,-0.0004057274809008,-6.903238986665967e-05
-1.0,35.453,21.83009643848176,28.55124644975135,16.262997187521933,6.909591155700788e-05,-3.0517850622905405e-05,-8.978679291686628e-05
1.0,22.99,19.57206079132476,28.43191958898165,15.27802834350632,5.173708546586165e-05,6.293481195179268e-05,-0.0005229017002949
-1.0,35.453,26.51963362204121,0.34313134001219014,17.368110102384232,0.0001409633875005,0.0002518256169301,-0.0003786930136203
1.0,22.99,26.458685098128875,26.976058279422805,15.988171221098865,-1.41902802126453e-05,0.0003038003621915,0.0003842762112108
-1.0,35.453,0.0793645741605018,27.38107147556625,16.384950571088027,-0.000531663724986,7.37688160873123e-05,0.0001416985618011
