charge,mass,x,y,z,vx,vy,vz
1.0,22.99,19.256089265037623,18.726131617898346,15.819036339189713,-0.0001519418119848,-0.0003749268005396,-0.0002256003366814
-1.0,35.453,20.618544254442273,21.97244097113776,21.07270704730235,-8.458030795631054e-05,9.270360604268631e-05,-4.3363209227179e-05
1.0,22.99,22.87044910559677,18.96817151401029,18.659549504698163,0.0005729037886139,-0.0003537687114972,0.0003267217246547
-1.0,35.453,25.192972840982275,20.071100795389462,22.564016186021934,-0.0001232868968243,-0.0002177834478222,4.796589409038302e-05
1.0,22.99,26.50472013825329,18.47090060761799,16.734877218983417,-0.0002547973407764,-0.0004773416107992,-0.0001554414082393
-1.0,35.453,29.67857091187909,20.595331431308477,20.28752093365809,-5.863436073231897e-05,-4.5463597322413626e-05,-0.0005670658811465
1.0,22.99,30.62373192780864,18.557762402343872,22.5410236982633,-0.0002953234168883,0.0003981065063454,-0.0002514833472066
-1.0,35.453,33.23614781587082,18.89007957105398,22.099952670357435,-0.0005127273434601,0.00016566234532,8.352256418818077e-05
1.0,22.99,32.81765966314354,17.34277183177458,20.39583237631944,0.0001786998450483,-1.372911297233661e-05,0.0001242305108289
-1.0,35.453,1.5087715382160303,20.769642169826735,21.624182625512685,0.0004218017138923,-0.0001665976744372,-0.0002876438513567
1.0,22.99,2.269902832503554,16.787716351641503,15.680347450251816,-5.7006938237971984e-05,1.3054483146155e-05,6.933569422092658e-05
-1.0,35.453,4.818420117931482,18.316444626400887,19.582167031288094,-0.0001387407139665,3.408036390792242e-05,-2.9464477539221905e-05
1.0,22.99,4.2213772131099025,16.05734781400999,18.41618761117253,4.9641652196548166e-05,-0.000155618691017,0.0003610806246973
-1.0,35.453,9.072733634964349,19.647317173968045,20.209889561451096,-0.0002747339861077,-0.0004364100160053,-5.039768925385856e-05
1.0,22.99,9.722699641154636,18.046891048214096,18.907139374977266,-0.0005154875518409,-0.0004772437740788,8.928005925667331e-05
-1.0,35.453,11.97503068482363,22.55863777902952,19.40456756216634,-0.0001675264793626,0.0005944415146133,9.3424733960867e-06
1.0,22.99,15.646551158334299,18.09145972168452,17.770574787634406,-0.0005394371878052,-0.0005728643271306,-0.0002068283120785
-1.0,35.453,15.606560954229195,21.115992001657553,19.720281148267503,2.3265049640151204e-05,0.0002814443306061,2.2473291667425075e-05
1.0,22.99,17.558636361771825,22.304904111064236,18.628743208416374,-0.0002561662012039,-0.0004577687485291,-0.0003139155089679
-1.0,35.453,20.529339573225396,26.212381323049723,21.764060053707915,0.0003535366977876,0.0001355536823472,-0.0002339622858834
1.0,22.99,22.61588684656555,23.561137762454763,19.40599739554555,4.943452390781159e-05,-0.000156324378158,-0.0005414158405005
-1.0,35.453,24.486539936920124,25.16564035448415,20.07700724485061,0.0002673407999522,-6.177842635259558e-05,-8.722555451178609e-05
1.0,22.99,27.02330487429665,24.446895584427626,20.254271617541786,0.0001708267488874,0.0010565212112214,0.000809597323643
-1.0,35.453,27.938907287562152,22.637368372853594,23.257385067280847,6.980731149029197e-05,0.0002329563610573,1.5433682024103124e-05
1.0,22.99,32.11978896865415,21.67918617718853,19.114836310657815,-0.0001760655017886,0.0005676096726122,0.0001167256056313
-1.0,35.453,34.16821191559624,22.927294141721816,20.96788759529353,-0.0002398527737464,-0.0004171699976031,4.701253787735422e-05
1.0,22.99,34.75680157704465,23.625787306593004,18.802023484417887,-0.0005277358350027,0.0001786874865217,0.0007725306157479
-1.0,35.453,0.8841622400635528,24.45756622500524,19.68941535851421,0.0002536194786895,0.0005900287706853,8.238277115209846e-05
1.0,22.99,3.080602650069772,20.945909266622152,18.924701692818267,-0.0004722942315108,0.0004324858110593,0.00038280720473
-1.0,35.453,4.983531910603266,21.98770472761219,20.728847670227083,-9.735518829210922e-05,0.0003967389398468,0.0002401666844138
