charge,mass,radius,x,y,z
1,22.99,1,0.2,0.2,0.2
-1,35.453,1,2.1983333333333333,2.1983333333333333,2.1983333333333333
1,22.99,1,0.2,0.2,4.196666666666666
-1,35.453,1,2.1983333333333333,2.1983333333333333,6.195
1,22.99,1,0.2,0.2,8.193333333333333
-1,35.453,1,2.1983333333333333,2.1983333333333333,10.191666666666666
1,22.99,1,0.2,4.196666666666666,0.2
-1,35.453,1,2.1983333333333333,6.195,2.1983333333333333
1,22.99,1,0.2,4.196666666666666,4.196666666666666
-1,35.453,1,2.1983333333333333,6.195,6.195
1,22.99,1,0.2,4.196666666666666,8.193333333333333
-1,35.453,1,2.1983333333333333,6.195,10.191666666666666
1,22.99,1,0.2,8.193333333333333,0.2
-1,35.453,1,2.1983333333333333,10.191666666666666,2.1983333333333333
1,22.99,1,0.2,8.193333333333333,4.196666666666666
-1,35.453,1,2.1983333333333333,10.191666666666666,6.195
1,22.99,1,0.2,8.193333333333333,8.193333333333333
-1,35.453,1,2.1983333333333333,10.191666666666666,10.191666666666666
1,22.99,1,4.196666666666666,0.2,0.2
-1,35.453,1,6.195,2.1983333333333333,2.1983333333333333
1,22.99,1,4.196666666666666,0.2,4.196666666666666
-1,35.453,1,6.195,2.1983333333333333,6.195
1,22.99,1,4.196666666666666,0.2,8.193333333333333
-1,35.453,1,6.195,2.1983333333333333,10.191666666666666
1,22.99,1,4.196666666666666,4.196666666666666,0.2
-1,35.453,1,6.195,6.195,2.1983333333333333
1,22.99,1,4.196666666666666,4.196666666666666,4.196666666666666
-1,35.453,1,6.195,6.195,6.195
1,22.99,1,4.196666666666666,4.196666666666666,8.193333333333333
-1,35.453,1,6.195,6.195,10.191666666666666
1,22.99,1,4.196666666666666,8.193333333333333,0.2
-1,35.453,1,6.195,10.191666666666666,2.1983333333333333
1,22.99,1,4.196666666666666,8.193333333333333,4.196666666666666
-1,35.453,1,6.195,10.191666666666666,6.195
1,22.99,1,4.196666666666666,8.193333333333333,8.193333333333333
-1,35.453,1,6.195,10.191666666666666,10.191666666666666
1,22.99,1,8.193333333333333,0.2,0.2
-1,35.453,1,10.191666666666666,2.1983333333333333,2.1983333333333333
1,22.99,1,8.193333333333333,0.2,4.196666666666666
-1,35.453,1,10.191666666666666,2.1983333333333333,6.195
1,22.99,1,8.193333333333333,0.2,8.193333333333333
-1,35.453,1,10.191666666666666,2.1983333333333333,10.191666666666666
1,22.99,1,8.193333333333333,4.196666666666666,0.2
-1,35.453,1,10.191666666666666,6.195,2.1983333333333333
1,22.99,1,8.193333333333333,4.196666666666666,4.196666666666666
-1,35.453,1,10.191666666666666,6.195,6.195
1,22.99,1,8.193333333333333,4.196666666666666,8.193333333333333
-1,35.453,1,10.191666666666666,6.195,10.191666666666666
1,22.99,1,8.193333333333333,8.193333333333333,0.2
-1,35.453,1,10.191666666666666,10.191666666666666,2.1983333333333333
1,22.99,1,8.193333333333333,8.193333333333333,4.196666666666666
-1,35.453,1,10.191666666666666,10.191666666666666,6.195
1,22.99,1,8.193333333333333,8.193333333333333,8.193333333333333
-1,35.453,1,10.191666666666666,10.191666666666666,10.191666666666666
