charge,iter,particle,x,y,z,vx,vy,vz,fx,fy,fz
1,14,0,1.5121370891388874,1.5817680758596577,1.620848618840969,-0.00023821457186653535,0.00019386561686307238,0.000428472571696935,0.0038790938709178484,-0.0006924362626387365,-0.002162806633409948
-1,14,1,5.408277876785275,1.5512414406195216,1.5251163264723608,-8.031883419611933e-05,1.0884911380994074e-05,-0.00014537783352268902,-0.0038790939986745876,0.0006924367724042146,0.0021628047252406635
1,15,0,1.5096686653453801,1.583770949934858,1.6252745521931133,-0.00023942731384061136,0.00019370701152723088,0.00042797731949555654,0.0037567588828246244,-0.0007348181530522917,-0.0022957600565787243
-1,15,1,5.407454148463678,1.5513547335521494,1.5236162744328063,-7.91060921851267e-05,1.1043516743689412e-05,-0.00014488258131909086,-0.0037567584556854605,0.0007348178610631917,0.0022957619827491116
1,16,0,1.5071879621548252,1.5857721328002525,1.6296952039130972,-0.00024059034117017967,0.00019353831477586696,0.00042745041494738104,0.0036328116104931826,-0.0007771165936204484,-0.0024284111743345365
-1,16,1,5.406642699540218,1.5514697176938386,1.5221215040303222,-7.794306489243891e-05,1.121221334598726e-05,-0.00014435567636576676,-0.003632812336721969,0.0007771156767294451,0.0024284125337949436
1,17,0,1.5046954977878026,1.5877715197977635,1.6341102457864225,-0.00024170282562179033,0.0001933594563538805,0.0004268916476470367,0.003507313070390059,-0.0008193325336243867,-0.0025607638565311205
-1,17,1,5.405843011791375,1.5515864977010745,1.5206323434779614,-7.683058049023198e-05,1.1391071478467459e-05,-0.00014379690887978607,-0.00350731274481042,0.0008193311027085703,0.0025607640025244183
1,18,0,1.502191798779726,1.5897690055367593,1.6385193474026207,-0.0002427639782666846,0.00019317036677873588,0.00042630080875643276,0.003380392315595428,-0.0008614511703672334,-0.002692777702375586
-1,18,1,5.405054558684416,1.5517051789631782,1.5191491231830998,-7.57694276938259e-05,1.1580160763126386e-05,-0.00014320607004752873,-0.003380391412460826,0.0008614502455330519,0.0026927770832095854
1,19,0,1.4996773996588741,1.5917644839229104,1.6429221762303674,-0.00024377304949982202,0.0001929709781778169,0.00042567769422377727,0.003252113767064457,-0.0009034679119256459,-0.002824434395133201
-1,19,1,5.404276805692533,1.5518258675757695,1.5176721756751117,-7.476035619056551e-05,1.1779549293031797e-05,-0.00014258295562334699,-0.00325211247958479,0.0009034682608614342,0.0028244341346103097
