iter,K,V_notelec
0,0.14575161764713385,0.7755302121224177
1,0.14593709743638494,0.7755446414009789
2,0.14619024615196716,0.7756572489480772
3,0.14651075957671764,0.7758681488456278
4,0.14689824842667085,0.7761774941606263
5,0.14735225774169194,0.7765854702674801
6,0.14787225261543116,0.7770922951736957
7,0.1484576178013043,0.7776982188491298
8,0.14910765779054141,0.7784035215160595
9,0.14982159009513535,0.7792085117342314
