charge,iter,particle,x,y,z,vx,vy,vz,fx_elec,fy_elec,fz_elec
-1.0,0,15,36.83819839525795,30.800712301815278,18.51754980470155,0.00025263901392651487,-7.510522020122384e-05,0.0001288268197755403,0.0018970346978430808,-0.004191861054248286,0.00532601036684259
1.0,0,16,1.1076009168043874,26.695388760786788,19.074151224441582,-1.771090198017869e-05,7.3641274157419775e-06,-8.473290862687087e-05,-0.01108874356669734,-0.012140716953418146,-0.014171012235300762
-1.0,0,17,5.067700801995426,28.787413673547018,23.40314277670791,-0.0002615815811089981,0.00035412437674114467,-0.00011892978714030035,-0.008897884446855311,-0.0021662999827805896,0.0035075933208906784
1.0,0,18,9.501652363183263,25.341446956448006,21.766756135897026,0.0002442992047276756,7.516171615356067e-05,0.0008438115963894449,0.00452149075667827,-0.004570642465935988,0.018468126454491
-1.0,0,19,15.214566358247698,30.349179798141826,22.971549074976064,-1.7073693301005094e-05,9.399169819790897e-05,0.0005920741300807197,-0.025778233224001953,0.005900132870055672,0.025499109971836964
1.0,0,20,19.989255301758444,34.96825650134731,15.372646827562715,-1.502401443881784e-05,6.000299589640938e-05,0.0003386520346791054,0.0002568034087720994,-0.0026581519397386177,0.015895908498625697
-1.0,0,21,19.782541551763146,4.016509183954929,22.59954294913786,-0.00015249610478985755,0.00025265822462338094,-0.00027534641770922077,-0.0002896732393424693,0.025971985497961828,0.008781213805631575
1.0,0,22,27.539668687378697,34.558938891888474,15.166775260124297,-0.0003342397165127063,0.00024219992170182165,4.202571558921395e-05,-0.008302063243042695,-0.02375383056227559,0.005361867267906828
-1.0,0,23,31.80417318518474,1.8992042992312799,23.623481368913374,0.0002318861024626165,-0.00011776610886173641,3.69414050843055e-05,0.008583379309689887,-0.014301046917435556,0.024174885910555888
1.0,0,24,36.763245974802466,36.9372403233519,17.64487221331573,0.00014023207661497156,0.00023910531409298476,-3.711570578913292e-05,-0.006363123739666771,0.0010736680668881234,-0.007774274064233946
-1.0,0,25,2.3495123851107733,35.445777399888584,21.29466923582341,0.00027009452420339046,0.00026418903206608103,0.00017705546616436556,-0.003833358117441038,-0.022333373837039483,-0.003191864044128412
1.0,0,26,3.4938335068004314,33.40780751371239,16.485024147952345,-0.0005867849963939214,0.0004281762451760448,0.0002772892917277846,0.0010103735601774688,0.008826375633685712,-0.0022693797672883043
-1.0,0,27,6.345225434051892,36.54577415833006,26.407655400188485,-3.94522476563048e-06,0.00019137968808743988,-0.00020236833790456942,-0.000274361864225553,-0.0015341135239518994,0.0036089744517575724
1.0,0,28,11.606339131335092,33.00865298126443,21.147738989942983,0.00047309261731641277,0.00042970263950028575,-0.00018872759973394794,0.014882672467959657,0.013773656363860215,0.0025006160464655924
-1.0,0,29,11.314436760421655,37.86624584509881,21.633613106281985,-0.0002939973689429443,4.301092651353573e-05,-0.0002641870245005028,-0.01399599477724811,-0.010068053466050386,-0.0031819494669509396
1.0,0,30,23.465441670962196,7.462954093625024,19.720329252178633,-1.953693895123556e-05,-0.00018529181686144518,0.0005716211020936504,0.019016495420066892,0.005614865940521185,-0.009117739888318335
-1.0,0,31,24.70875807360777,11.848156873967334,21.92938114130944,0.00014235928595150626,-0.00011909823939122862,0.0001285093872684913,0.004832025697370401,-0.004031725388929945,0.033367695469824765
1.0,0,32,28.797228470500656,2.79902309649662,16.997493177332114,0.00016458506941485464,7.12808210616559e-05,-0.00010972635609884345,0.007844010668737281,0.007693099965823243,-0.020066795085860237
-1.0,0,33,29.971636930027522,11.102671974125268,26.42401180702111,-0.0006389634297681201,-5.8341975327529826e-06,-0.0002819996922771402,-0.028480737196376383,-0.010226221296481763,-0.011329724542171647
1.0,0,34,31.062333178592844,7.3260674386089315,22.821091466263553,-0.00024295613555612813,-0.0002037685445808361,-0.00024541529125748424,0.010675199365720034,0.01487669605582509,-0.01217449190751077
-1.0,0,35,34.899685531940634,9.939839702706655,21.562340419451036,-0.00019121305018030978,0.00036227877904227167,-0.00033876715202095487,-0.0015602968753066354,-0.009095207782661166,0.004482940503466863
1.0,0,36,6.895214719323145,37.95216209372433,22.115190198908017,9.761623177346235e-06,-0.00020611865472630142,-0.00041856494002310353,0.010077724020892805,-0.007900840450805996,0.02633753897117678
-1.0,0,37,4.395340879046967,5.6118434816077825,23.91819537104637,3.124224544977361e-05,-0.00011005308531725504,-0.00024184583455686502,-0.009885060560501008,0.03229131356717871,0.03111319395144716
1.0,0,38,14.745755140381267,1.7983857057454584,21.258329797010376,-0.0002851377940781581,0.0006799477294251445,-0.00019743571828585363,-0.0029471752607407864,-0.005747724699230905,0.0035079903782564703
-1.0,0,39,13.842881277582185,7.343776188107318,23.308394818168175,-0.00018736161970781632,0.00026215962849903497,-0.00027856164548718197,0.008414202047487556,0.0033922113519072685,-0.014349801548764002
1.0,0,40,19.400343952149296,13.3986587662318,18.77832079746791,0.00021557610991314338,2.741760685615829e-07,-0.0007130863588652358,-0.03153696330306921,0.0139051166698325,0.006989475961623484
-1.0,0,41,27.50531840742351,17.54419635604586,24.462856372924747,-0.000352701529374486,0.000485334471045151,0.00027482445515484807,0.0016484457281256137,-0.011522031741191818,0.006499532468516783
1.0,0,42,28.540844681084298,14.2463923779715,21.15419035558116,0.000984470538170022,0.00015848254425365713,3.771414696527664e-05,-0.00821192717014598,0.00579535917953216,0.008219249134341569
-1.0,0,43,35.88744212949211,18.476875826873773,25.063397734610266,0.0003783654051444219,-0.0006126192164755579,-9.40797616410013e-05,-0.012020209059271564,0.0006890970091125714,0.028433211699165906
1.0,0,44,33.58714722953291,11.641335644008635,15.918594047737555,-0.00013100850698320507,0.00018820839167513158,-0.00020348710385157765,0.020144442226637735,0.008074778840959262,0.0030938861755414023
-1.0,0,45,3.021805983596261,12.53411067972118,26.482794803870963,-6.480847380655141e-05,9.07046132145527e-05,0.0003418054394441812,-0.014047694502645116,0.0014919293930573223,-0.004331338216125358
1.0,0,46,1.4829954283137494,9.08237566106297,20.09450157150724,-0.00041529030865012826,-2.2281332860781417e-05,0.00027127516365120177,0.01701458079465179,0.0016306990376037077,-0.007238817045001289
-1.0,0,47,9.440945553398562,17.163716928003392,25.25732871985275,0.00036997593542489654,1.635604539996636e-05,-0.00012049622097367994,0.0010085873453515581,-0.0010746151995009168,0.02351469529786536
1.0,0,48,12.699815032696845,9.901533790304638,19.42549321070363,6.63068575056698e-05,-0.0004124576368410786,-0.0006942933490610374,0.018869325627061083,0.008756663596794528,0.006911697343448566
-1.0,0,49,16.049106801980017,13.406028490987628,21.518833574303404,0.0004921734446435187,-0.00020648779427721663,0.0003012772887547433,0.009900373040685473,0.013959025851055393,-0.029142339454170996
1.0,0,50,25.1680828502825,17.56702412145402,29.116485380803407,0.00019461079757937704,0.00017378549313679022,0.0006890464466375916,0.010303218796510916,0.007184394441324127,0.000537591139243565
-1.0,0,51,20.559902870604883,21.392759485820193,29.06244575083381,-0.00023885238023840728,-0.00024003618076342173,-7.4646124170588376e-06,0.023991133893184302,0.02416542835667457,0.006092932149295223
1.0,0,52,31.74027865295156,16.890805428193595,27.17501973431713,0.00018278563893088957,-9.208370491580057e-05,-0.0002858244901910601,-0.0014506970735986835,-0.008806375898060853,0.002856681581557635
-1.0,0,53,33.968862302955,23.834592302932002,31.71542648557082,-0.00011316345711235663,0.00046391896925334123,0.00018831642787662097,0.022826291622376805,0.018381817778057793,-0.00028213441020276614
1.0,0,54,37.46824459427212,22.84837670039168,27.128251163239227,-0.000494864375458356,0.00020984561250507092,0.0003843369515679714,0.004051116668126242,-0.005807418281706445,-0.015042381120771164
-1.0,0,55,2.2054034289237543,18.76887879253486,31.409777369326324,0.000250615768348784,-0.00030311989889342375,-0.00028061529950170475,0.00035106802274839644,0.0005884094935368345,0.004139584722406664
1.0,0,56,4.195424850338074,16.88071580169082,24.914021617075978,-8.226009256737608e-05,0.0005016184919166232,-8.625249010586462e-05,0.008057451950695012,0.010287029517450044,0.00555086494912807
-1.0,0,57,5.038735408309866,26.63174619878439,32.40377948604333,-0.00041911212085317346,0.00025063252228174003,0.00037567243190786133,0.0240338739569565,-0.0229357336860064,0.013116188240273725
1.0,0,58,11.376478639723594,20.002968266516497,27.907128054449878,-0.0002762999490028633,-3.551978736629034e-05,0.00027667676458073917,-0.00412680205377941,-0.024283438948056624,-0.014605577640956824
-1.0,0,59,16.628020693702013,25.999207752954288,37.56185480077737,-5.181691561920592e-06,0.00012073031092172554,-0.00013343349551199794,0.0034558962335374636,-0.01668171737166587,-0.010919816336340135
1.0,0,60,20.907593741687965,34.30332823603329,32.07508735500639,0.0001446776803364378,0.00037266810774692704,-0.0002668904224464389,-0.009737593983591308,-0.011353850825866055,-0.013949639740617026
-1.0,0,61,25.17578132912056,28.16147844838575,31.22296933758499,0.0003113471025937314,-0.000137312341603948,0.00034636073130623555,0.02103521863893372,-0.010981701035860374,-0.0075676522455911666
1.0,0,62,23.19868180797568,24.655023696381203,27.749029727306418,0.0005636651681362091,-0.0007265846416311782,-6.597700386390763e-05,-0.008698056556489572,-0.0013343662581764282,0.0036086004036341712
-1.0,0,63,32.351009161199855,31.973693682832828,31.227650358857833,0.0001906575857040332,-6.402893982245446e-05,0.00021160500133770045,-0.0031560468872625265,-0.005157395867911083,-0.003468241037254516
1.0,0,64,35.55711141151913,30.045741411497765,24.00318029636471,7.536962020839299e-06,6.293611321200613e-05,0.0002731441133006972,-0.027446795466400387,-0.018698428658196833,-0.014715223278726833
-1.0,0,65,0.0699867875692995,27.66651682609806,27.81888952910786,4.423121381282609e-05,0.00025725755213063,-8.175641967402096e-06,-0.002224451188459782,-0.00557448892464706,-0.004513433495299398
1.0,0,66,4.799063785929708,26.101226270342583,27.597594316333883,0.00012999982118775216,0.0003313866219190867,-0.00011032860133303895,-0.012751166406525058,0.0032488609097285973,-0.0078909389514053
-1.0,0,67,8.189751018451245,33.190944758795666,33.73025073664611,0.00034127626236686207,-6.063998794365067e-05,0.00035369392928386197,-0.008126534214930974,0.011683787034351772,-0.0043042473579410784
1.0,0,68,15.338937180716748,29.941514328073474,27.3232055474152,-7.809093666079235e-05,0.0003410804435471887,0.00034705262576783846,0.020840333139405406,0.004758821980081665,-0.015786597914388634
-1.0,0,69,17.527414404533474,30.644839966198877,31.417953881868865,-0.0007139857987048452,-7.070612312810779e-05,0.00021665002610234124,-0.01752158923380126,0.008718810793871795,-0.008386321440542632
1.0,0,70,21.640786338949805,38.66804140866959,26.20806607360523,-0.0004934402561437526,0.0003106333186659931,0.0004978907728974802,-0.004162994723830249,-0.014561233986358127,0.0072787423014284425
-1.0,0,71,21.718423921152116,1.2612559685630758,33.75657083939032,-7.390231443545764e-05,-0.00026778402452526455,0.00018651941881408317,-0.0010774475548803557,-0.01768207956330503,0.004295811538197858
1.0,0,72,27.647721046448485,33.431927222140544,28.79410927980824,-7.476456696483629e-05,0.0001854867753829269,0.00028361043225334217,0.0036703806919251326,0.01898914555211494,-0.001630104643859561
-1.0,0,73,27.102631056740623,38.02731415969337,28.670307029517787,-0.00014966016615652607,-5.236486711823713e-05,0.0005624686040019783,0.006989029481588915,-0.02826733975489265,-0.005667438020834692
1.0,0,74,31.921070307974084,37.10197902618987,24.760042781902804,-0.00017631260803462225,-0.0001449245364975624,9.314770342560602e-05,-0.023861473885089524,0.012883671400552965,-0.011510014583808736
-1.0,0,75,0.4216738940278883,38.15170975062877,30.629936072194248,-5.4162224670818876e-05,-0.0003462503173288767,7.177751039944031e-05,0.0220875764318035,-0.007049064903807512,-0.003438952447075698
1.0,0,76,1.4405085878706305,32.07386688358441,24.19253838662612,-0.000151591413963732,0.00015579298630479305,-4.060055350204844e-05,0.039244380771840864,0.01039314373708615,-0.016806524233663744
-1.0,0,77,11.224660002083775,1.0133177371885405,32.3213315873604,0.0002648305650842667,-0.00025636126326671635,-4.301335061733151e-05,0.014129302389396026,-0.0007769251827709489,-0.020873859952406135
1.0,0,78,12.284235637645414,36.36020220872219,29.566086300492707,-0.0004994294945542705,-0.0004112164803035273,0.0003745726734447462,0.012762661923710977,0.033662102495316065,0.003487213400040148
-1.0,0,79,16.273202429671482,38.36873809828038,28.494011915484208,0.00011594275650601699,1.0038412146145047e-05,0.00022399516926383849,-0.020086068441715458,-0.006056177174716479,0.013277599656496827
1.0,0,80,18.879905119890807,7.980819924408858,24.401761019918148,-0.00041283115609560986,0.00046119740718032743,0.0005849250660526278,-0.021948158647338123,-0.025560719522237263,0.005401579462323433
-1.0,0,81,19.60758587860568,9.700573211102855,29.054816517961992,0.00016921139702966284,-0.0003018667954201075,-0.00022758231590357927,0.0009273916267172333,0.029907914846456607,-0.013933716688130315
1.0,0,82,25.011559923291937,11.621037515343986,25.918593450534345,0.0003688307133544045,0.0005453370163596274,-0.00011608041546815508,0.018510970981149483,-0.004691175811563447,-0.034755313170185945
-1.0,0,83,26.106386569973747,7.633588301644009,33.15296550406833,5.8592536401390594e-05,-4.407691068504096e-06,-0.0003320242016542166,0.007202746405190738,0.01518378282270258,-0.004348852708133434
1.0,0,84,33.15407589271791,3.2354824594803913,28.66618123026235,-0.00016984782928966644,-0.00039212543285120345,0.00010977121688979065,0.003716910975377947,0.00299891479766623,0.006432472428947844
-1.0,0,85,34.887917565435686,5.919755215813693,32.597326714051185,-0.00015548292663734167,4.875955244008113e-05,-1.860123754030384e-06,-0.008593872936881408,-0.014808759586611204,0.0035027252116403562
1.0,0,86,4.496919889256429,1.4356576496631814,30.35269360769433,-0.00011405483441627164,4.7969970925900654e-05,-1.920707102660758e-05,-0.01643239993822554,0.0020853698840177515,0.011715836033090649
-1.0,0,87,3.580676310727983,5.7741934356316476,32.92777533731399,-0.00048353595652387475,4.673464410148176e-05,-2.7510972805062463e-05,-0.00966927545599175,-0.019313908564928338,0.0010136484270883254
1.0,0,88,13.95970626530479,4.076976940990181,29.749861715485522,0.0005369314818564129,-0.00014278120102895572,1.6264210592433435e-06,-0.0035081638814759633,-0.007057870453567282,0.01632326982366584
-1.0,0,89,16.564038018174287,7.4257562879364665,34.214845330261554,-0.00031628314171235186,-9.49659464439785e-05,-0.00034661827896078723,0.003697162942500193,0.01512774105888437,0.010438321601670797
1.0,0,90,17.048168647500056,13.70083606839537,29.978372270489512,0.00025075783928477487,-0.00031034227283046744,0.0004293172713744624,-0.014709691246992174,8.976006370195466e-05,-0.013495926118773482
-1.0,0,91,22.868727653056066,14.199197410431168,34.581921852472114,-0.0001707797617135306,-0.00017553586108706156,0.00019971349821439502,-0.023472807486571157,-0.002949286209872684,0.020543199099074316
1.0,0,92,30.85689321881777,8.902982111776728,31.51543354446316,5.687970197465236e-05,-0.00020775185522150732,5.9272339778825746e-05,0.004734747560903724,0.013880048797562064,-0.002062495178079115
-1.0,0,93,30.039206912102344,17.064341993556045,32.16771046068688,0.00011687622098558568,-0.00011652521042184581,-2.2120229611601523e-05,-0.01600789917179042,-0.0015897435689681948,-0.013204394827583947
1.0,0,94,37.566238656705465,12.161810890767928,26.040544821084865,-0.0007697416181136985,0.00018820337592860702,-0.00028376574095820793,-0.011363705495663012,-0.005908926118546459,0.00276802885700992
-1.0,0,95,34.32830833011654,12.433890313119253,29.80041608881648,-0.0003792195895460972,0.0001303753265122694,7.262287650635779e-06,0.02641277743415292,0.01434821818334231,-0.01330343891663921
1.0,0,96,4.524201623794117,8.08544218877675,27.060666176909432,5.026609815051636e-05,-0.0003216461896171317,-0.0002964787574520495,0.0018638851086802966,-0.007588012467253269,-0.026952663672464072
-1.0,0,97,9.568157578818711,10.370665983124733,30.666752749321404,5.6540232545260884e-05,9.193226252263776e-05,-0.00044892318403544503,0.0051881216148218084,0.029862053588666407,-0.012595399903771263
1.0,0,98,11.143009794173997,13.164371714086556,27.12929812790672,-0.00031755331864926804,0.0005260707238370723,0.00023846590584069473,-0.004309734086650779,0.01605126655082012,0.008052430086580572
-1.0,0,99,13.875042788284514,16.399113070880663,29.22036540444932,-0.00042731975392712077,-0.0002362695795445766,0.00025765524304636436,0.007988214825742468,-0.024367105035499104,0.002459267235884163
1.0,0,100,19.898818565020786,15.512618631630644,36.90875365832931,0.0004471769316884728,0.0003088908925867566,0.000575153322999172,0.01829682673498885,0.0009499803168317444,0.0027910774276215383
-1.0,0,101,20.12175909378873,20.423941781502318,38.168432807960244,-0.00021225274445000887,-0.00011955803960017608,-0.00025530361755627984,-0.013893672643977409,-0.018333442051966742,0.008624172796591112
1.0,0,102,31.6470693434855,20.749914681169468,38.41228027357425,0.00026136012021105436,-0.0003599412156893177,-0.0002825350458826404,-0.009711793879260057,-0.016086949487104978,0.020233544761934116
-1.0,0,103,25.990932570781705,23.777670346672767,0.2127386063438581,-0.00013983906575630427,0.00015101411956643243,-0.00020629191741765432,-0.015932765960269345,0.012884222650082988,-0.0036564721926458377
1.0,0,104,37.538478144163996,16.39657441815057,30.092119856117748,-0.0004647010510013249,0.0005781116680155661,-0.00012827737982109034,0.004660217460232452,-0.0011878904133556792,0.0166054090528415
-1.0,0,105,0.576306905909723,22.65545138115392,37.940885550227186,0.0002305279944113066,-0.00013331501916573156,0.000505952265702683,0.011349502521265036,0.012958561453876204,-0.011823602390063939
1.0,0,106,4.087747118944907,21.93697048005801,34.28699487314342,0.00017223477444923088,-0.0002242540683093342,-7.612959201825425e-05,-0.016615127502129623,-0.018195185710960793,-0.009016908096477136
-1.0,0,107,8.694144721312039,26.176493202236973,39.31314462927911,-0.00030999163945684064,-0.0002108258199642807,0.0005851661899824352,-0.021480574963913188,0.0027190736095146807,-0.018479640851613313
1.0,0,108,9.287708068410572,26.30288186034316,33.364160025256325,-9.634567044278659e-05,-0.0001941392594363454,-0.00017832363505554223,-0.023425456975292358,0.006740970498419346,-0.004301005535673141
-1.0,0,109,11.306263075587982,19.135927627721447,6.84081631911878,0.00012599101659175485,0.0001404277723009059,0.0003542630384674246,-0.001822595286788381,0.0061244325456384086,-0.0051014652209384614
1.0,0,110,18.276577259051354,23.63516595192646,33.34277652683721,0.0002823918777637669,0.00026261480773620007,0.00032896967111232346,0.008046237080525043,0.0031487301326630426,0.01050361443610534
-1.0,0,111,24.507424260813867,28.996412646621586,4.594214571246093,-0.00016692463115787744,3.888567352014094e-05,0.00028255195047366307,0.009508449560465898,-0.008319464927645043,0.0010708803621554798
1.0,0,112,23.143651373851768,27.426238299577953,0.014076266759538566,-0.00019415251579835778,0.00011356630638083428,-3.8407399643198966e-05,0.022837879132879373,-0.02178512031484309,0.014832165847162484
-1.0,0,113,32.345622343094824,29.203884446446406,5.592415004327144,0.0002314525030448388,-7.242785379700035e-05,-0.0004206744669318598,0.002547548826411443,0.007515857524591468,0.009279129466595704
1.0,0,114,29.903142417889445,27.38424743097351,32.22872630980583,0.0004186653357273283,-0.0003039458469326542,3.7977253749284537e-05,-0.00044709726378100445,0.009175444658867993,-0.005680802675170016
-1.0,0,115,36.425356047618344,29.549267492063006,36.628350601345254,0.0003068640173440828,-0.0001899159748449801,-8.312787312660512e-05,0.016103044234390684,0.0038286635965792126,0.00616193331330786
1.0,0,116,38.03257135800816,25.661932563196164,32.90207947041684,3.9037575044788675e-05,-0.00030563232946709165,-0.0001600682859414369,-0.026587707781595415,0.0022686976463758895,0.0008789714579930108
-1.0,0,117,3.5456469386143636,32.65486817570477,0.029885771660387712,0.0001488647521707157,-7.135798200601665e-05,-4.3934058996390404e-05,-0.011764247353446515,-0.007103678150069959,0.0033474553449885924
1.0,0,118,14.352502652528482,31.775356529540378,35.97364872615647,0.00017563940694075012,0.00027432486534137657,0.0005964078181218368,0.003716703726096223,0.019141205626746274,0.019034668883734014
-1.0,0,119,11.355857170076046,33.14472228369391,0.6139818263417115,-2.1882368361279418e-05,-2.8880792270951767e-05,-0.000647841108205156,-0.003808184156080696,0.013168657378669318,0.020481018020716224
1.0,0,120,22.09292037287889,0.6761643732460999,2.833553126664697,-0.00012212591991856087,-0.00010057081781049636,-0.0001914216173501622,0.0058643658254335235,-0.026095985589025497,-0.004310213400890772
-1.0,0,121,24.789254116943773,37.82263370246871,39.17442890476398,-0.00027420347314413107,0.00012151765205289153,0.0003191127973236931,-0.003315555597338371,0.02592349073415126,0.016869192892762563
1.0,0,122,26.424244996431273,1.291197547146408,35.05542482061847,-0.0001459608055807266,-0.00031742557154532277,-0.000583337400785386,-0.011995911811286043,-0.009458745729812312,0.0023931904261931536
-1.0,0,123,30.675052612187635,1.139989237283785,36.882074098064436,-0.00012414374338519236,8.22401921392653e-05,6.662056847709517e-05,-0.00947747458736542,0.0245087811203948,0.011964943819059326
1.0,0,124,36.72106994148699,33.52629852688477,33.71055344834896,0.000618112043610249,-0.00031269998893754383,0.00027085473875391867,-0.0183057515148823,-0.0030684098227072576,0.01742766518721739
-1.0,0,125,36.94305101755183,36.21671569721828,38.18004505972397,5.453386409864235e-05,3.3432045479256836e-05,-0.000427487368374833,-0.021746893416968782,-0.02422112931552456,0.02448929548236073
1.0,0,126,4.5051148401473196,34.575600131404514,30.70858923191407,0.0005657104760884427,-2.8194520668159854e-05,-0.00012953403890815838,0.013992343177524458,0.009947152949965343,0.0007639331949084172
-1.0,0,127,4.54862315703108,0.65951597429652,36.88137302830359,-0.00022730977650513737,-0.0002935945264216913,0.000514726630397334,0.006965035768301209,-0.0029189117768979034,0.010089142665462458
1.0,0,128,7.871363597713106,35.76834927664471,37.60410676085217,-0.00010509796318387597,-5.697289319578007e-05,0.0001733648008548185,-0.00023428363077216893,-0.014104929562496371,-0.0048936190454208495
-1.0,0,129,15.866410973775922,36.16136536676052,37.20312975235476,8.816210258129564e-05,-8.574054317388685e-05,-0.0001691011665489782,0.0008651180216429147,-0.0005061693285683278,-0.01935097450085846
1.0,0,130,21.551510322272588,9.633131771807937,33.83845819508572,-0.00047432509465899093,-0.0005757620329808425,-0.00019752228406033672,0.00829075792076045,-0.016842860108364832,-0.01877159138267298
-1.0,0,131,24.3338474620618,7.161694838943025,2.657879114559453,0.00018189871420341467,-0.00018727384823789337,-0.00025658680934529803,0.02490421520089705,0.004018087382359786,-0.004389553090683236
1.0,0,132,32.63768009352035,5.320908513222082,37.48804367489927,-3.510131819173931e-06,0.0010814278505589302,0.00020026355041868343,-0.008185639586671623,-0.008047868423344373,-0.00410602105255041
-1.0,0,133,30.16875133050259,9.495272545303017,38.41492282338273,-0.00016992619871827053,-0.00011937356316553407,0.0004742755435971565,0.007834624388543595,-0.006559750187227509,-0.003346735049039642
1.0,0,134,33.22842933476941,37.336086013417756,0.6118521366616995,0.00011018602466562437,-0.00018917785047551392,6.313265228696854e-05,0.024261697200764626,0.015125289156312612,-0.02815502980907191
-1.0,0,135,35.484288325533576,3.2240940356356576,2.1909929668445898,-0.0003198179068233826,-0.0003273088831531315,-8.795516301935571e-05,-0.015414740102795442,0.014760498550983714,0.005663052549596467
1.0,0,136,7.654458109423389,5.179160203059325,36.21852128316689,0.00026644939143526385,0.00013235067557255164,0.0002011823347193637,-0.0129170576578901,-0.003849665702581162,-0.014555536051200529
-1.0,0,137,9.977722820617185,10.268947896614,38.816043273489484,0.0003443772375518921,-0.000324568803377981,-6.985599054276744e-05,0.01138534130632147,0.009347168785800268,0.021170599352128134
1.0,0,138,16.873316986149373,39.43175896747038,34.4480183759779,0.0005156078137677512,-0.0002362571466854046,0.0002473991588409214,0.008056000702550234,-0.004393114342545704,0.0159285398759893
-1.0,0,139,15.211950461238718,4.730242430592428,1.9706790529130755,0.0006971196339350289,0.0004230644170262265,0.0004211275628357833,-0.014599825935290633,0.030817258359883706,0.03554823852903476
1.0,0,140,15.669884217176845,9.614355869283605,39.12464942588007,0.0006500320189706966,-0.00048705204189639783,0.00014654417420816498,-0.01036563838272227,-0.0020177518611343877,-0.011986954938837974
-1.0,0,141,21.823411630093393,14.745175797457868,2.463068625220226,0.0002684415419768147,0.0004197055536049084,4.950610220342968e-05,0.028807768404065136,-0.0006507829393520639,-0.010119396126467839
1.0,0,142,27.582752646635292,13.870198417166137,36.29925406862999,0.0006423519010060409,6.317682512609075e-05,-1.2604622953133172e-06,0.005719095551939203,0.0024611663239046955,-0.003258457671877199
-1.0,0,143,29.383846154333536,16.818117835567364,0.7462680748960402,-0.00024132669818131757,0.00033065706920052204,0.0005160104256283342,-0.0022467349191791497,0.006693975298239896,0.0010692788549042653
1.0,0,144,38.96028173923217,4.704260127056607,34.739821314150895,0.0004593354490724493,8.079699169134947e-05,-0.0002329233408738488,0.012774797966986107,0.0050701426255159165,-0.023080882618066845
-1.0,0,145,0.480230091962853,13.958860411744224,35.6320460931817,0.00021914647149942046,-0.00016188044347652467,-2.6110705663246728e-05,-0.01790217152875446,0.0029233047237563446,0.015712759927306117
1.0,0,146,5.2312208137768375,14.740927989963406,32.11392902532576,-0.000481927745005352,-0.0005002129127491279,0.0002120235828050296,-0.0059838788939009235,0.015123121012308269,0.006837547696146987
