charge,iter,particle,x,y,z,vx,vy,vz,fx,fy,fz
1.0,0,24,35.63677695115356,35.568697877319465,19.702811257658986,0.00014919157070976215,0.00010839639378820662,0.00010918763416996965,0.00311620891955176,-0.0024314004711927933,-0.00141627899887076
-1.0,0,25,39.452202578601,0.05077780635151326,23.812834438033192,4.5902419951974266e-05,-0.00019912709329414797,4.6113403312479785e-05,-0.002012470232985569,0.0005764686723006979,0.00029324101534701497
1.0,0,26,3.8528008233642357,35.46811077583025,19.9094111651593,0.00013969548362187005,-0.000525211415325348,-0.0002548557454409473,-0.00016930710978940722,-0.0030401087319438524,-0.003965797394315684
-1.0,0,27,7.953957150068698,0.030411302759530853,23.716577376517865,7.154226723803417e-05,0.0003451396436464138,8.428663417702013e-05,-0.0017305695056483877,-0.0013075678257498317,-0.00045636516794996993
1.0,0,28,11.811048066633958,35.461261123386926,19.68984466057117,0.0004995425955251827,9.295445436164511e-05,3.101799303157795e-05,-0.0008452101587976824,-0.00039341986764651615,0.0005248411117430019
-1.0,0,29,15.674981952218856,39.400097324607984,23.774370221238225,-0.00019044296505102968,-3.077144589634861e-06,0.00039570589923507626,0.002657409225847618,0.0015313933960248438,0.0023162848054328333
1.0,0,30,19.830749415233495,3.9051757195595362,19.76100555077204,0.0006914467599543449,-9.293971690002113e-05,0.0005851645950910946,0.0013527946536056445,0.001395441998430543,-0.0016653721392901125
-1.0,0,31,23.782865242786183,7.777485578759786,23.685907836216433,0.0003153467572398919,0.00035619048132570064,4.4288726870205966e-05,-0.0011072022699140094,0.0003298794725513643,-3.7390860109056887e-05
1.0,0,32,27.76426580179997,3.782670390958592,19.826501390511265,0.00026768972010932763,-9.78991596018243e-05,0.000199997896626274,0.0004085752215772301,0.002257713699544802,-0.0012653098975167476
-1.0,0,33,31.529657627793647,7.893074522955928,23.552326426760207,0.0002338801530498599,0.000161402159649983,0.0003220579808242178,0.0012787806852629924,-0.001376171022137461,0.0011948553980962728
1.0,0,34,35.53481549813823,3.7547049851574426,19.759367070529095,0.00027188426941691284,-0.0003994058054312539,0.0002461700823432246,1.4480385848186068e-05,0.0030310264099293396,-0.0030954555155068564
-1.0,0,35,0.034350864663649255,7.995813393729725,23.747231547261542,-0.0001467689526650718,0.00039503103147625157,-3.943195013899562e-05,-0.0005468623952950202,-0.0011108312258635957,-0.0001230764813050689
1.0,0,36,3.82557388674518,3.9365173400574953,19.849172970701705,0.00032825870732297124,-0.000458580592529702,0.00040111463341197553,2.6320455434492018e-05,-2.667140466336773e-05,0.0009945341813782926
-1.0,0,37,7.91807564750932,7.879799310689169,23.68907650689649,-3.643065890765476e-05,-0.00013117704344358159,-8.635181576155538e-05,0.002075212794515058,0.0020782845648131525,-0.002642105700882404
1.0,0,38,11.933449987587395,3.995972743168146,19.82646596546234,0.0005177438488382663,1.4073277271224766e-05,-0.0006406452253743755,-0.00011060879587551468,-0.00043368394495732834,-0.00039753828016481866
-1.0,0,39,15.908959037435155,7.958409080433553,23.541889475450677,2.3878015159145458e-05,0.0005710117820651999,0.00028253077339846855,0.001430902041224598,0.002588902471955097,-0.0003075163470188033
1.0,0,40,19.61377823032441,11.692586947401399,19.748447610115118,8.396254045388594e-05,0.00039074808660487194,3.4585018227285466e-05,-0.000737804058856098,-0.004425708275475078,-0.0005167975548748273
-1.0,0,41,23.858785496881143,15.840839816342106,23.675449439573953,0.00019804809701433644,0.00018701206450465757,0.0003938426261665547,-0.0023179756855427336,0.0017157287279643552,-0.0021617273563584133
1.0,0,42,27.5173930380334,11.711665698874015,19.665660130443214,0.0004780676160486124,-0.00022968212430028888,-0.0002920480212803108,0.0006963859494438784,-0.0012544934054751211,0.0011518061272609015
-1.0,0,43,31.696338912028722,15.721256404010042,23.74107257190473,0.0001981628119474454,0.0005149695044053694,-5.508390511843126e-05,0.0011102084795145684,-0.0010475776258921576,0.0055594923131739304
1.0,0,44,35.43007332032322,11.676954402507787,19.89636328144372,8.348179474624277e-05,-0.00021541401495316537,-0.00010537073866778524,-3.8917167232255245e-05,0.0008347064473717691,-0.0010442522037111268
-1.0,0,45,0.02552426090899557,15.661943903585724,23.6174528833269,-0.00010754436259917009,7.146034223645289e-05,-7.908208687099134e-06,0.0012408008162541895,0.0008467024933649821,0.002437149251401252
1.0,0,46,3.961983431694506,11.706605700052364,19.75823618836944,-0.0006071976348859712,-0.00018773405593754195,0.0003429529821999349,-0.00210640440578805,0.00015018348047439697,-9.489779565849182e-05
-1.0,0,47,7.739472692075228,15.980773528823068,23.56982171723801,-0.00029984390568985503,-2.015719246295944e-05,0.00043846506835554054,-0.0005684929351191248,0.0014829703995486998,0.0016608190597343364
1.0,0,48,11.821608507667403,11.800787453534967,19.861260832258985,0.00022877322814156945,0.00038671853281757633,0.0005452641187536754,-0.002077221200656315,-0.0017571981618869636,-0.0019944392891713125
-1.0,0,49,15.67251984765254,15.793370389006215,23.836698515243544,0.00020699313597684072,1.6533947995424134e-06,-0.0004971294312474749,0.0005714086846550503,-0.00032922564819406856,0.002124399826474055
1.0,0,50,19.586015849552787,19.660526529716023,27.51559874927568,0.0002803197859019677,0.0005619667139847477,4.6794336888438125e-05,0.0009925723553980692,0.0015681549068292666,-0.000697518923304441
-1.0,0,51,23.808080526467325,23.772048815524148,31.64515176709292,0.0002290274716203396,-0.00015453218479523755,0.00017982344447326683,-0.00043331600628039764,0.0014555364278667892,0.0027701843340680408
1.0,0,52,27.822101923315966,19.65270439179793,27.522831633383994,-0.0003023200688721979,0.00031721479218661786,8.153790094227189e-05,-0.00010592922517183023,-0.0005654649672987289,-0.001369143007230067
-1.0,0,53,31.591619959110655,23.784095266076267,31.59057652366968,-0.0003211943308510837,-0.00037501466247804005,1.4091306246738148e-05,-0.00021779351672696415,-5.43773302252859e-05,-0.0008734699708302426
1.0,0,54,35.66250936195519,19.791831536820098,27.618989335366052,0.00038971014844022217,0.00037699732441759626,-0.0006199529374750917,0.0018288355550937566,0.0015171471973737805,0.0014244439502902146
-1.0,0,55,39.32567666697787,23.59303141775638,31.575512194542785,-0.00015591105909308983,-0.00011266983321401815,8.112920144257463e-05,-0.001012302754855643,0.0011164065007135404,-5.548946041838976e-05
1.0,0,56,4.052088939563369,19.65657021080085,27.535601939838624,-0.00040190274759023715,-0.0003555713941526867,0.00037186384996342885,-0.001211500132664356,0.0006679530469084066,-0.002470365901006827
-1.0,0,57,7.995742185446586,23.846637625788045,31.67775834999751,9.528664553448202e-05,0.00011774172421302134,0.0001453367902365447,0.002341483136861746,-0.0008921279419417429,-0.0007276721187645871
1.0,0,58,11.78492993048948,19.625794167545536,27.797157633692464,-0.0002543450928566177,-0.000985479802388999,-7.906978818960317e-05,-0.0007773236417764895,-0.0007408197738892897,0.0008907008318392862
-1.0,0,59,15.941654052084685,23.78091967399267,31.44626113490749,-0.00014363994507607877,0.000279463343577045,0.0005665830880730461,0.0005912495313656202,-0.0013616945880741693,-0.0006616266944755728
1.0,0,60,19.745431050155236,27.748755348092363,27.618880377130022,2.3161788789205157e-05,0.000322819363869243,6.865360015189023e-05,0.0007416850188333391,0.001103131047629713,0.001001755420675321
-1.0,0,61,23.55433930736692,31.70584521411828,31.551262149180978,6.201685246482307e-05,0.00026591871466181315,-0.000586504147462718,-0.00095919641794176,0.002880579762187141,0.0017287471836901144
1.0,0,62,27.714619947686565,27.5210090189369,27.606371025981257,-0.00019772826090122322,-0.0007060832550877818,-3.918760488447933e-06,0.001603936648878812,-0.002239598914228244,0.0016198207553575726
-1.0,0,63,31.62238955492228,31.542351904946656,31.695628722007907,-5.785588532571393e-05,2.0768264399197525e-05,0.00028003599925799144,-0.0007244105311313212,0.0025357314628637402,-0.00255932108940371
1.0,0,64,35.71826548461669,27.747792670637903,27.719320171705256,-0.00015993310680431568,-0.0001435145442045179,7.914680421392262e-06,3.418360184544514e-05,-0.00044795270385618313,0.0017940653372377838
-1.0,0,65,39.323639224462994,31.70380062859501,31.481246850266338,-8.753623557676575e-05,-0.00023240628534314448,-0.0001799095218748606,0.00043728263350997776,-0.0011049193249282885,-0.0009571080370396057
1.0,0,66,3.9178729920568145,27.83302691402981,27.608046727548068,0.00014006901347006284,-0.00011418351604204896,0.00038496025767663535,0.0019343696491155304,-0.0005110284093587936,-0.0024055847098809757
-1.0,0,67,7.729014013879109,31.579086492400226,31.562470783101034,2.270569104470306e-05,-0.000234365472644174,0.00014194323665215973,-0.0018410688678718312,0.00027604001022876745,0.0006883740319329756
1.0,0,68,12.011282522501304,27.676068138500618,27.60371743894133,-0.00043820267986097985,0.0004588486269202203,0.00011998794574562828,-0.0007720997899937423,6.912286505608711e-06,0.0012193100150689092
-1.0,0,69,15.855443208140333,31.685855270568428,31.504424035816893,0.0003650631175206261,-0.00013756446341732864,0.00020678349381101957,-0.002351845386724255,0.001457616694786619,-0.00046237437701421996
1.0,0,70,19.76370512494018,35.63104461671729,27.55621838786488,0.00022694145889905537,7.948024236385666e-05,-0.00026913695909244214,-0.0005634302206828229,-0.0025588043346909412,-0.0004170979245383742
-1.0,0,71,23.545065434511606,0.07292763969856057,31.75625274325951,-0.00022670493777226887,-0.00013603563469587323,-0.00026984700921198966,0.0012360355383286697,-0.0005203728305602229,0.0009646258915394085
1.0,0,72,27.75290021625261,35.5410269747384,27.66612239364522,-0.00028727790104207977,-5.5767772047724426e-05,0.00046520445103126186,-0.0006253678280150991,-0.0023963183111245473,-0.0008477032738360216
-1.0,0,73,31.56102322593791,39.41438540061887,31.682073108118136,5.080566499307307e-05,-0.000226919568690897,0.00017819524570236232,-0.0038648432149813727,0.0016458504480767328,-0.0013975991408120558
1.0,0,74,35.40015775624487,35.599938646972895,27.657067655038787,9.5089064590206e-05,-0.0006355670392518398,0.00030294136449213134,0.0009836738820736615,-0.00173193360200303,0.0012408147172278143
-1.0,0,75,0.15289253610525844,0.030974796785762097,31.778867650798873,0.00026749679562573656,-0.00011951173085325857,-2.5175634699214168e-05,0.0005518985778038034,0.0012744081828068854,-0.0010410604842730972
1.0,0,76,3.9220200162272367,35.414532287655305,27.471577532124677,-0.00011775673136611746,0.0004276680226760475,-0.00019606467595534175,0.0010200981872039716,-0.0001519662746105599,0.00037615624537146175
-1.0,0,77,7.978976866492216,39.43240472710619,31.439120265626933,-4.676162581046234e-05,0.00031107388143376726,-8.833011064528381e-07,0.002053810761687591,-0.00014901131724486677,0.000534972486072996
1.0,0,78,11.814036924582064,35.58411770633011,27.752428319025444,0.0002406417192479128,6.424570437575715e-05,-0.00019682146828269817,-0.001089863697929069,0.002939726728093478,-0.0016541811608015294
-1.0,0,79,15.847780421929762,0.026413825189108522,31.636735812616074,0.0003770110650028759,-0.00019912715092694722,-0.0002626180077595791,0.0010244066137479239,0.0004295779681842964,-0.00044792963017440453
1.0,0,80,19.66115875664842,3.7721864949939263,27.79912785855493,-0.00024160746744528177,-6.077395751082499e-05,0.0002583997611951185,0.0013225613009064524,-0.0007973032816062098,0.001642466370115725
-1.0,0,81,23.65973023382303,7.735735513778923,31.65270456362399,0.0002545278982571744,0.00010666332142760936,-0.00018737330248435664,0.0014206321735248557,-0.000283929231441285,-0.0010059776704174905
1.0,0,82,27.629339992204937,3.823479646576397,27.757081935387422,0.0001292809475260862,-0.00015951671477117037,-0.0005820222471885209,-0.003754724280567851,0.0007377117752903062,-0.0027303032975853903
-1.0,0,83,31.773293607927343,8.007013943479205,31.511010061269168,0.0006596333569100151,0.0003392891717884519,-0.00036658145662020643,-0.0011695719909956548,0.0023007433353601225,0.00012001904386294698
1.0,0,84,35.436684342696346,3.8986804194270475,27.55265774056116,0.0005740385374873943,-0.00068539524896595,-1.8285665894898866e-06,0.002185060217645085,0.0022559742488230117,-0.00023467733354876064
-1.0,0,85,0.09865995072215407,7.827165264013459,31.454036096745646,0.00010092664440773442,0.0004990225002207347,-4.786486133136988e-05,0.0016837800705892247,0.0009833462993388553,0.002647816923815355
1.0,0,86,3.7865441955806927,3.7854438078593127,27.816699424121833,-0.00015597922960394075,0.0005409170468197654,0.0003038913720784722,-0.00028892768057472984,-0.00037068352292315976,0.0003498247937951948
-1.0,0,87,8.068786504442604,7.941628326821044,31.553225442667713,-0.00042490538323517623,4.732760991185148e-05,-0.0008867778212120386,5.4808336609216135e-05,-0.0011568895694874237,0.003138695680239185
1.0,0,88,11.984631920730477,4.014775576469786,27.69827445228351,-3.2634887869041407e-06,-8.711622363181125e-05,-0.00013437797478569629,-0.0030819841610971593,-0.00028498498720884446,0.000505539917290361
-1.0,0,89,15.749860690490033,7.929836837656676,31.513639113753104,0.0001576452573890738,-2.5788806516562537e-05,0.00027210712600962694,0.0013596519933459783,-0.0005699383948846171,-0.0030488050361740307
1.0,0,90,19.585958649177837,11.67179626802057,27.60327201835505,0.00048499225981908666,0.0003316281848547443,-0.0006488800039337689,9.62373245738668e-05,-0.0021256680784302873,0.000652676269209812
-1.0,0,91,23.73160257422534,15.820013339565817,31.555672530915576,0.0004991787631434641,4.8086161052656305e-05,-0.00013003437720904718,0.0007614239965312401,-0.000533442856927472,0.001086796148106296
1.0,0,92,27.820383963513063,11.777278435722463,27.816369771125068,-0.00036793653191472426,-0.0001698126810479757,0.000578031226502174,-0.000848396897408954,0.00040588196977085766,-0.003251288145646125
-1.0,0,93,31.645102507605174,15.92449937725951,31.709085865284617,0.0003038833983046648,-0.00031046320321491205,-0.00028611793095803816,-0.0008119702871986073,-0.0031257693724414757,0.0007362384700261276
1.0,0,94,35.42279523991013,11.95570936153819,27.616905631131715,0.0002888899431619823,-0.0001359826433776009,0.00010382678725482213,0.001446416172487669,0.0008406372774597548,-0.0027060279131651543
-1.0,0,95,0.10623840476371992,15.8956379661112,31.409457125096505,7.816114667130211e-06,-0.0004794780715437246,-8.169206941150431e-05,0.00154544244348577,-0.0013111169814942342,0.0008395775630228725
1.0,0,96,3.8308785964813614,11.906787394384672,27.653411674261573,-0.00010803305010247253,-0.00010435885777302591,-0.0001404932595912411,-0.0029413129577422646,-0.0019099790003569788,-0.0018231536357424276
-1.0,0,97,7.970315643836545,15.850211157311994,31.7531615915488,0.00016472077572997243,-1.770258521474239e-05,0.00038426201560898667,0.0007955255564136288,0.0018489586845393674,-0.0008681096193185762
1.0,0,98,11.981657150677648,11.993284888821053,27.679550006618275,0.0004841364431129969,-8.16445271399861e-06,7.628699743229649e-05,4.5723121163366784e-05,-0.0009872843779742367,0.0028671688703783733
-1.0,0,99,15.606212250507236,15.695890810644938,31.656521155990504,-0.0002703568663829056,-1.1071931113166886e-05,-0.0003773518313269841,-0.0015287041554021275,0.0007694321144477781,-0.0024873926551157444
1.0,0,100,19.65014084403747,19.64904876274829,35.43067598980454,3.797554884834492e-05,-0.0005967497562968313,-0.0002296253372156608,-0.00024099184568726617,-0.003157349263253284,0.0007981605693884175
-1.0,0,101,23.88203616562678,23.689274807064756,0.031271613401955604,-0.0001699443807767985,-4.6160695042501626e-05,-7.851130839484302e-06,0.00046466744083747957,0.0009766223478339313,0.0008965915614577991
1.0,0,102,27.503165924077212,19.70617405214248,35.48201420974768,0.0007834667811492124,8.51658922963042e-06,-0.0002865956292641345,-0.0009861121746437274,-1.7479720493263073e-06,-0.0011066045538437042
-1.0,0,103,31.731874808659253,23.837750977153934,0.07990200914310774,-6.352274362184086e-06,0.00033264193664151977,-2.731102601274437e-05,0.0011010174364935038,0.0006954615666830213,0.00015603617899926508
1.0,0,104,35.47551034086206,19.653103829207215,35.640413056473996,-2.9281531984071676e-05,-0.0008499077905425071,-0.00017889202280349563,-0.0018021420876115496,0.0013154004575487016,-0.0009419938204229261
-1.0,0,105,0.12649739148213934,23.710848100635133,0.0781537386504012,2.1917315342528132e-05,0.00024296336566567315,-0.00014639068921612058,-0.0009282165373034343,-0.0001564477869580032,-0.0010316463282730509
1.0,0,106,3.853629372601294,19.589308219558664,35.45350067502343,9.015646359874636e-05,0.0006275284154862307,2.3219381541725587e-06,0.0006920387211490908,0.0019637129565950318,0.0003080479666531799
-1.0,0,107,7.770226507139495,23.64571846665191,39.37819465450871,0.00025515995303808993,1.0808466177565421e-05,-0.0002961442937954669,0.003487381174092752,-0.0010525366743938669,-0.0006942712695853226
1.0,0,108,11.807718050192344,19.871800569551436,35.61421016508514,-0.00011208739247637849,-0.00015349839984787908,-2.829944204090328e-05,-0.003117622645148208,-0.0005598853096917267,0.0005426124144146394
-1.0,0,109,15.940576381384084,23.822224209569672,0.1311776958556272,-0.0001313295176298604,-9.207169134299455e-05,-0.00010684064079814327,0.0007919304454047163,0.0006109635471854072,0.0012594943732617894
1.0,0,110,19.926072387972408,27.498217320907948,35.62073869522528,0.0001471552807898174,-0.0002732729385450423,-0.00040722153553312884,0.0007213625468113077,-0.0011763920964848254,-0.0008716308917691706
-1.0,0,111,23.755550371912218,31.562618317446592,0.008196584000378012,0.00011715861734404555,0.0004022734341445776,0.00037847805844114983,-0.00022215178445845855,-0.0024794813496681507,-0.0012231917889231779
1.0,0,112,27.53702129716159,27.677710427893214,35.711695925092805,0.00014513569789888353,-0.0002996444981531363,0.0002471982890508205,0.002058470521007544,-0.0005943609914305509,-0.00010300382574219419
-1.0,0,113,31.741188093645533,31.673365319076883,39.39266908947452,0.00019674095773682113,-0.0002873724643316989,4.354956653159662e-05,-0.0004533916657564613,0.0004429431931758654,0.00036161380511562716
1.0,0,114,35.51166475949541,27.53961686288114,35.57517721484583,0.0006188785687688999,0.00010732894957020559,0.0002995212205062417,-0.0034508508431653033,-0.0006094921276193974,0.0007676894339443407
-1.0,0,115,39.383250568834036,31.62449669821112,0.041361952938161084,-6.808099503709537e-05,0.00028526922799426203,-0.00011734097250284187,0.0017413575494483722,0.002074329436898087,-0.0017896576298965274
1.0,0,116,3.890861453897749,27.81440812730238,35.41425765164981,1.0977181525841633e-05,0.0004841025152771799,-0.0003526483439158542,0.002678390277019882,-0.002451504309620711,0.0012738955679680863
-1.0,0,117,7.873800898252407,31.4834892151862,39.39096784950412,0.00012625144573052827,0.0002759685446601761,-0.00014190225022542164,-0.00028257969932429794,-0.0003041223152134842,-0.002652230143221579
1.0,0,118,11.818587394664444,27.791665097968764,35.63615992205638,-9.793944475610269e-05,0.000281764322440912,-0.0004903557900863442,-0.0030594657237843163,0.0008040661679414307,0.0003861731796497292
-1.0,0,119,15.627028734401215,31.6339890410163,0.12904813189234363,-7.812789354555197e-05,-0.00011926787815364104,-0.00020618982332490233,-0.003156756869369729,0.00043552461911867957,0.001000031544196752
1.0,0,120,19.892811117839386,35.51009418928208,35.38023521419558,-0.00010213403486305543,-0.000439151423715868,0.0005601142953708767,0.0012130307749863567,-0.00014291468793681955,-0.0027356599522680436
-1.0,0,121,23.758961990283343,0.08407304275806032,0.01630220007948135,-0.0004860673949347114,0.00010097950580363824,-0.00029942910128259704,0.00225282758626796,-0.0012761326233952162,-0.002019430639158298
1.0,0,122,27.580319987080273,35.70434456682213,35.427827860060354,0.0004294076215544749,0.00012405860642497124,0.000976754315234327,0.0014242666315038288,-0.0016017233930089025,0.0004436240028566907
-1.0,0,123,31.700826558829526,0.12576070784280138,0.12171337720186486,-2.7821174445319643e-05,7.112365562157224e-05,-0.00020976509482821347,-0.0007875517109877037,0.0035028912226209297,0.0013330201536448788
1.0,0,124,35.719861892860806,35.420682085386794,35.60080250003067,-0.00012988573384832403,-0.00030426839515864556,0.0007813232682648761,0.00048130288906961943,-0.002717327282398794,0.0013192675505445117
-1.0,0,125,39.389235751946025,0.0333381856232662,39.4680478336943,-3.065826794675435e-05,8.114567512414882e-05,0.00019200607225553464,-0.001235533988729845,-0.0006028747909400112,0.0017807773536344124
1.0,0,126,3.962904904720556,35.39813873139586,35.613549322673194,4.4727308232118534e-05,-0.00040788607286730474,-0.0001859520222910214,0.00035110312365152323,0.0016409854436064738,-0.0009783394499790384
-1.0,0,127,7.8154972474364905,0.1729222846624962,39.40693199912594,-0.0003036096915342593,0.0003379798869457924,-0.0005907241047864946,0.00014920562804338067,0.00392753872888707,-0.0003682813952115005
1.0,0,128,11.981679879139987,35.62570483959255,35.37995621328209,-0.00018462965034247961,0.00022370283135192458,0.00012755980767873557,0.00117419629689422,0.0016404739223057768,-0.00040593318482198826
-1.0,0,129,15.708508817710026,0.06226844555186945,0.007256626155268701,0.0003658772039056618,-0.0003103305737905436,0.00022988903408791797,-0.0021821484934906378,0.0015025795158344437,0.0009172432611088193
1.0,0,130,19.72369595429867,3.9032491724274667,35.53894079753562,0.00015787136842822393,-1.0425910986879032e-05,-9.59120764803347e-06,0.002943595841805202,-0.001188856335019639,-0.0001460908962282459
-1.0,0,131,23.81162562939641,7.766479542725621,39.30216026396562,8.009245896161682e-06,0.00020930909569606094,-0.00039153766675277307,-0.0009346817305307398,0.0004479783058064929,0.00017433748508957625
1.0,0,132,27.720366665805187,3.773647947399311,35.48019535064446,0.0003027025108327351,0.000605825900922573,-0.00010580662666237485,-0.0041458435337073385,0.0007700821867674124,0.0031736265445562774
-1.0,0,133,31.503877653746,7.741263228946337,0.04167449223298757,-0.00016915431420647063,0.0003457039847089184,-2.895171038393854e-05,0.0006001399102901032,-0.0015559537531515955,0.0004472508394370023
1.0,0,134,35.37758217377871,3.916791117465673,35.704940616603295,0.0005304500159410033,0.00035305853348329585,0.00043805713793466174,0.0012262868003967142,-0.0034534810051928197,0.0022844360380068762
-1.0,0,135,39.33989555780219,7.976101154232072,0.17470849923103343,7.306793657786485e-05,-0.00018723803724765776,2.239812686145506e-05,-0.0002916925324421213,0.002310270149102761,-0.0014476208649561728
1.0,0,136,4.086610672819526,4.064737494880671,35.42769801443321,0.00010217748611865215,0.0007674383769141611,-0.00030359888766270005,-0.0006014966603344329,-0.0032145406906581575,-0.0015985841151997596
-1.0,0,137,7.885596511469788,8.024848646830506,39.40017225055245,-0.0005009082274763375,-1.7067306155070545e-05,-0.00011319402656434122,-0.002440417616180704,-0.002009840630301296,-0.0005662353491219796
1.0,0,138,11.76951446257198,4.070270402798446,35.63282734298587,0.00040921345242891927,-1.0376380725293808e-05,0.0004610667615551695,-6.02698262276713e-07,0.0013300049598011093,-0.0004872598930062422
-1.0,0,139,15.630795691853423,8.050461278984592,39.48461795671901,2.2899669368997885e-05,0.00016311594158455045,0.0006415120703141797,-0.000795075707876236,0.0012747229588546682,0.0019463174476941035
1.0,0,140,19.80764365876503,11.768472451276605,35.63598565261181,0.00032032897662220437,-0.0002201113173728049,0.00041796030709970443,0.0008424494154574275,0.0004545356477661522,0.001469355183930196
-1.0,0,141,23.675802533229785,15.777688254754842,39.38263499303879,-1.5965231419685024e-05,0.00031820450899765093,0.00021557459475191127,0.0002541342643668232,0.000768082226047212,-0.0013336878157794718
1.0,0,142,27.831584712828416,11.841424928163317,35.35014011674858,0.0003937909641186938,-5.845416754903201e-05,-0.0003344537340064347,-0.001745552967285402,0.0005628795599331785,0.0016593538370041072
-1.0,0,143,31.448356655335335,15.96087913835073,0.10900960016208022,0.00020566816551440437,-0.00016134219378673885,9.522700939429436e-05,-0.0009326414296172078,-0.00033423333422996637,-0.00018526683228964336
