charge,iter,particle,x,y,z,vx,vy,vz,fx,fy,fz
-1,9,1,5.452034190234253,1.5754950996064594,1.5697367390037902,0.0002620358459597294,0.00022818069047053435,0.0001770936810323762,-0.00608012215923881,0.0002533547052753146,-0.00032106580875990165
1,10,0,1.5885710695290416,1.5901586459980075,1.556005334609788,0.00030217611862907203,0.0003269915712040171,5.213398939028047e-05,0.006116111790444049,-0.0002765211173391224,0.00035024028238717195
-1,10,1,5.454753185136174,1.5778536942446169,1.5715667221433172,0.0002641238451289322,0.00022823507078798317,0.00017702476107723158,-0.006116109860119234,0.00027652128459219535,-0.000350240710662697
1,11,0,1.5916833477446788,1.5935379229746218,1.5565445287441617,0.000300078726335528,0.0003269324773628065,5.2208824002442416e-05,0.0061481534462410545,-0.00029975662235637735,0.0003793725941828098
-1,11,1,5.4574938114783516,1.5802128752412732,1.5733959623724227,0.00026622123806858635,0.00022829416486441946,0.0001769499263420263,-0.006148150136810964,0.00029975836271177014,-0.0003793731637509905
1,12,0,1.5947739028567331,1.5969165647990333,1.5570845268520257,0.0002979728017884952,0.0003268686846020908,5.2289552758989677e-05,0.006174683763215439,-0.00032281292204647694,0.0004083910096106335
-1,12,1,5.4602561609325475,1.5825726913945686,1.5752243986265864,0.00026832716307689406,0.00022835795782003625,0.0001768691974709258,-0.006174683331847357,0.0003228127622791413,-0.0004083913690340948
1,13,0,1.597842650165913,1.6002945231354793,1.5576253897052312,0.0002958592600887808,0.0003268002174407279,5.2376156354416076e-05,0.006197611799968961,-0.00034584357351634485,0.00043735914600430984
-1,13,1,5.463040318190718,1.584933191035422,1.5770519701344925,0.000270440704779917,0.00022842642500085905,0.00017678259385640912,-0.006197612204506193,0.0003458438910973194,-0.0004373589413970723
1,14,0,1.6008895169197337,1.6036717496966513,1.5581671779688806,0.000293739261117057,0.00032672707941080916,5.2468624839780665e-05,0.006216932080039962,-0.0003688506789737214,0.00046627088674966027
-1,14,1,5.465846356003216,1.5872944224523593,1.5788786162324762,0.0002725607032029095,0.00022849956271993102,0.00017669012530310035,-0.006216936125544324,0.0003688478405208806,-0.00046627164236332717
1,15,0,1.6039144423944334,1.6070481962197973,1.5587099522091736,0.0002916138613629174,0.00032664927842041426,5.256692990511638e-05,0.006231742724571882,-0.0003917821040763901,0.0004949650597344136
-1,15,1,5.468674335084524,1.5896564339000874,1.5807042763518901,0.00027468610280465217,0.00022857736342976595,0.00017659181989309274,-0.006231739914959979,0.0003917826672740413,-0.0004949670993041296
1,16,0,1.6069173756758928,1.6104238145810743,1.5592537725060265,0.0002894840071155023,0.000326566826856322,5.267102667940261e-05,0.006241994908678579,-0.0004146391307124613,0.0005234501645444494
-1,16,1,5.471524306366233,1.59201927351112,1.5825288904095458,0.0002768159579003323,0.00022865981533586247,0.00017648772294185262,-0.006241990839121344,0.0004146413410643219,-0.0005234495600165586
1,17,0,1.6098982756007967,1.6137985567737738,1.559798698498124,0.0002873507592848672,0.00032647973247241694,5.2780892192877865e-05,0.0062486210513991395,-0.00043744354806461716,0.000551876990985421
-1,17,1,5.474396311014871,1.5943829892963641,1.5843523987734978,0.0002789492060984297,0.00022874690994622158,0.00017637785756486991,-0.0062486221409501705,0.00043744317418567135,-0.0005518764886005367
1,18,0,1.6128571131847647,1.6171723748343305,1.5603447897905813,0.0002852152983000098,0.0003263879990607311,5.289652343266967e-05,0.006251624051682664,-0.00046019125256539783,0.0005802383438757257
-1,18,1,5.477290378001667,1.596747629212798,1.5861747418383703,0.000281084666854823,0.00022883864339077472,0.0001762622263131483,-0.006251624814904874,0.00046019189298821266,-0.0005802389430077347
1,19,0,1.6157938716647595,1.62054522083442,1.5608921059598055,0.00028307880741633673,0.0003262916276961527,5.3017920852323956e-05,0.006251002942450741,-0.0004828940220764355,0.0006085513847883777
-1,19,1,5.480206524090491,1.5991132411913314,1.5879958600249489,0.00028322115750166064,0.00022893501415038322,0.0001761408285670188,-0.006251004099891353,0.0004828884755338533,-0.0006085534332698904
