iter,time,n_iters
0,0.1630542278289795,280
1,0.16899490356445312,280
2,0.1597294807434082,270
3,0.15660691261291504,270
4,0.15835809707641602,270
5,0.15754318237304688,269
6,0.16150617599487305,274
7,0.16069817543029785,275
8,0.15881848335266113,274
9,0.16002941131591797,273
10,0.1599287986755371,273
11,0.15733027458190918,274
12,0.16498541831970215,274
13,0.16398239135742188,274
14,0.1766049861907959,272
15,0.20353364944458008,274
16,0.21554946899414062,271
17,0.21894288063049316,268
18,0.2545301914215088,270
19,0.2228851318359375,272
20,0.2147209644317627,273
21,0.19994211196899414,273
22,0.18451380729675293,274
23,0.20676159858703613,275
24,0.1951906681060791,269
25,0.20837974548339844,272
26,0.28491854667663574,274
27,0.2299485206604004,275
28,0.21517658233642578,273
29,0.4457411766052246,266
30,0.21193265914916992,267
31,0.22973108291625977,271
32,0.2332921028137207,270
33,0.210587739944458,272
34,0.169785737991333,273
35,0.15853023529052734,273
36,0.15720748901367188,271
37,0.16288471221923828,272
38,0.15964460372924805,270
39,0.16024398803710938,270
40,0.15852689743041992,274
41,0.16035127639770508,276
42,0.15926003456115723,274
43,0.16669726371765137,275
44,0.16188478469848633,273
45,0.16490411758422852,275
46,0.1576552391052246,272
47,0.15430378913879395,269
48,0.1550614833831787,264
49,0.16126513481140137,272
50,0.16003727912902832,274
51,0.16232800483703613,274
52,0.15685796737670898,272
53,0.1593327522277832,270
54,0.15977740287780762,272
55,0.16192269325256348,273
56,0.5011916160583496,270
57,0.32891154289245605,271
58,0.20003199577331543,271
59,0.21606159210205078,273
60,0.19660019874572754,272
61,0.1719048023223877,273
62,0.17596864700317383,274
63,0.16310334205627441,273
64,0.18810534477233887,273
65,0.20000886917114258,276
66,0.1828322410583496,275
67,0.2273566722869873,269
68,0.21140670776367188,275
69,0.23034143447875977,275
70,0.20917320251464844,273
71,0.2140035629272461,274
72,0.24057936668395996,276
73,0.2404460906982422,277
74,0.22575902938842773,276
75,0.2010354995727539,273
76,0.1595320701599121,275
77,0.15757179260253906,276
78,0.1597142219543457,276
79,0.15723752975463867,271
80,0.15515732765197754,271
81,0.15500950813293457,264
82,0.15358495712280273,268
83,0.15472674369812012,272
84,0.15726280212402344,271
85,0.1566944122314453,271
86,0.1572284698486328,272
87,0.1581740379333496,268
88,0.15696978569030762,272
89,0.15474486351013184,274
90,0.16064953804016113,275
91,0.15699481964111328,271
92,0.1536726951599121,269
93,0.1577160358428955,271
94,0.15574073791503906,272
95,0.1531670093536377,268
96,0.15803909301757812,273
97,0.15851926803588867,274
98,0.16471648216247559,271
99,0.19353103637695312,268
100,0.19354701042175293,271
101,0.2040996551513672,265
102,0.3462545871734619,269
103,0.19620466232299805,268
104,0.17161273956298828,272
105,0.16917729377746582,271
106,0.16338801383972168,271
107,0.18033146858215332,273
108,0.17843842506408691,273
109,0.17589163780212402,274
110,0.18358755111694336,274
111,0.19701480865478516,273
112,0.18725967407226562,270
113,0.1940784454345703,272
114,0.18721246719360352,275
115,0.19493913650512695,273
116,0.2007582187652588,273
117,0.2080245018005371,270
118,0.21510553359985352,271
119,0.18517184257507324,271
120,0.15928888320922852,270
121,0.15604496002197266,269
122,0.15874600410461426,271
123,0.15854167938232422,274
124,0.15841245651245117,273
125,0.1587381362915039,274
126,0.15912127494812012,277
127,0.16066408157348633,276
128,0.1603689193725586,274
129,0.15798068046569824,273
130,0.15878033638000488,275
131,0.15761995315551758,272
132,0.15831899642944336,276
133,0.16004180908203125,275
134,0.15740108489990234,274
135,0.1570885181427002,269
136,0.15627408027648926,273
137,0.15755152702331543,271
138,0.15776300430297852,275
139,0.15939021110534668,274
140,0.15644264221191406,272
141,0.1580796241760254,271
142,0.1543574333190918,267
143,0.16484451293945312,273
144,0.18015146255493164,273
145,0.18590855598449707,268
146,0.1821897029876709,272
147,0.19005203247070312,274
148,0.1862189769744873,275
149,0.17248010635375977,275
150,0.16586518287658691,275
151,0.16179919242858887,274
152,0.1647026538848877,273
153,0.18585920333862305,273
154,0.17682909965515137,273
155,0.1683187484741211,268
156,0.18613576889038086,272
157,0.19051456451416016,271
158,0.18887543678283691,273
159,0.1958005428314209,270
160,0.18776607513427734,271
161,0.198408842086792,271
162,0.2010478973388672,264
163,0.2135639190673828,268
164,0.20813632011413574,272
165,0.17447829246520996,276
166,0.15700101852416992,269
167,0.15604233741760254,268
168,0.1583712100982666,273
169,0.1595613956451416,275
170,0.15886402130126953,273
171,0.15601015090942383,270
172,0.15572714805603027,272
173,0.1567368507385254,270
174,0.15749168395996094,271
175,0.1586458683013916,273
176,0.1590728759765625,272
177,0.16146492958068848,276
178,0.15804338455200195,276
179,0.15839314460754395,270
180,0.1568458080291748,272
181,0.15618109703063965,268
182,0.155975341796875,266
183,0.1588141918182373,274
184,0.15615177154541016,273
185,0.16015267372131348,277
186,0.1591355800628662,275
187,0.15908312797546387,271
188,0.15939545631408691,275
189,0.157423734664917,273
190,1.7413687705993652,273
191,0.741229772567749,273
192,0.17908763885498047,273
193,0.18039202690124512,272
194,0.1933302879333496,272
195,0.20549869537353516,272
196,0.18941354751586914,273
197,0.1964728832244873,272
198,0.20902442932128906,270
199,0.20454144477844238,270
