charge,iter,particle,x,y,z,vx,vy,vz,fx,fy,fz
1.0,0,0,7.830338580429741,7.749872183641434,7.80586076735358,-0.0004928610626116694,-0.00011296873558681654,-0.000260938540897159,0.026523155206438997,0.017875275003433555,0.09462455616326731
-1.0,0,1,10.525560196635297,10.40216078013219,10.695154502529368,0.0002498004558782937,-0.00010996607410022485,-0.00022892800260670932,-0.013690531862069099,-0.001075429036842674,-0.1102491623154403
1.0,0,2,13.199118769517414,7.756822690116071,7.938923534584012,-0.0006828628938731737,-0.00045927293922921013,0.00012229915548132928,0.007304377408037646,-0.001555614929264225,0.12816820281276503
-1.0,0,3,15.690078260760416,10.59615007088799,10.522690442335593,0.00028479543453458785,-0.00012715158671725493,-0.0009244624685408664,0.003942236011405864,-0.00434728240399096,-0.11606247453654517
1.0,0,4,2.811658377067747,7.8130674227166095,7.9053044259852925,-0.00024737873520874493,-0.00016961512211768353,-0.000203272389774786,-0.03197037705887679,0.0037255152808311747,0.09511519538178434
-1.0,0,5,5.1929164617581955,10.557553444289322,10.638809257458684,0.0006467652276339411,-0.00027363384866954817,-0.0003084999461402414,0.005093081453975468,-0.032568729995208975,-0.11227875515361684
1.0,0,6,7.999019955431485,13.028528213517488,7.733757639727081,-0.00036496057354363316,0.00023838148311280374,-0.000594462928743457,-0.0030043826376836558,0.01098713362043784,0.10821083382642141
-1.0,0,7,10.58434958190329,0.1067465374634697,10.422727227968625,-9.67139874830406e-05,7.776593153695965e-06,0.00010515516398214109,-0.009392946734125197,0.003468414913670559,-0.11867076767356904
1.0,0,8,13.264970120160081,13.256783373131839,7.918493424038452,0.0006042412247078226,-0.0006478856206008362,-0.00025379294946128344,0.011769448170192636,0.0061752579182339125,0.1259077326343806
-1.0,0,9,15.66697280365062,15.766399716153261,10.498121397741047,7.81520158477864e-05,1.868917033035631e-05,-0.0005113763805741515,-0.015493239265873648,-0.014223511832792371,-0.10297637576005092
1.0,0,10,2.5746893487200437,13.286932510265702,7.741433977886439,-0.0004065751094044477,-0.0002962787708442827,0.0005260307983373729,-0.002405661791801572,0.028068637003491992,0.11386103672172859
-1.0,0,11,5.137296223730999,0.07636466967116289,10.41320420177007,1.2714302575426934e-05,-8.726404225297981e-05,0.00019395128533624903,0.024383054262098504,0.008761269633939984,-0.09664701692093684
1.0,0,12,7.766289319577179,2.7615499283760134,7.836533730062077,-5.551460923784198e-05,0.00019092640923607884,2.1642959659550584e-05,-0.002788449367967738,-0.034967129703136514,0.09330336453340093
-1.0,0,13,10.573244637176817,5.445566322854504,10.492870680284963,-0.0001857044288610796,1.245824497226317e-05,0.00013815907270173632,-0.03365006264285647,0.00018211853301663972,-0.12231778240287261
1.0,0,14,13.12231186445817,2.5919355325466995,7.753877509800794,-4.4206554836795936e-05,-9.035975562837617e-05,-0.0003670073194257478,0.02259146503943965,-0.008007953552412947,0.11470695387093173
-1.0,0,15,15.642185525804086,5.433867097341608,10.720746937815028,-0.0002353112337922418,-0.0002521080362330381,0.00047587959735218347,0.010788835295725718,0.01750201715942936,-0.09469561124694204
1.0,1,0,7.825248510679263,7.748720624672288,7.803214463445966,-0.0004920888501532024,-0.00010986296494219064,-0.00025114705839341674,0.026412118965442266,0.01812167681837884,0.09460119488598112
-1.0,1,1,10.528123785349045,10.401044503686432,10.69275340284663,0.0002462894179019777,-0.00010602023908322847,-0.00023571758175527295,-0.01338928138586677,-0.0011887520005119945,-0.11016616682955305
1.0,1,2,13.192074247650368,7.752095997754832,7.940224314240906,-0.0006802695244440509,-0.000455388875409915,0.00012940844562991217,0.007234840569479074,-0.0013977792652608186,0.12827640741768678
-1.0,1,3,15.69304065328209,10.594827843234237,10.51309941386148,0.0002884737899144216,-0.0001287515687479821,-0.0009314906397067059,0.004111692887397211,-0.004139395534866086,-0.1164535540490298
1.0,1,4,2.809072573618304,7.81128764885981,7.903260335892922,-0.0002530059550097042,-0.000174802347733141,-0.000192278910772644,-0.03203749570336485,0.0037753420886865894,0.09502590601866667
-1.0,1,5,5.199609558851679,10.554687716974582,10.635585486986582,0.0006483648903458748,-0.0002809081105343381,-0.00031533342301710176,0.00483098947497107,-0.032542673904911085,-0.11232458609237106
1.0,1,6,7.995241129083881,13.031007121286498,7.727671713663,-0.00036623537249828517,0.00024130707067040135,-0.00058322612208755,-0.002933370258677792,0.010917437151096311,0.1080254780718964
-1.0,1,7,10.583318156365209,0.10682403913951105,10.423780755629995,-0.00010284257895835645,7.202642253938513e-06,9.869153745422471e-05,-0.009427219577175107,0.003628050494373064,-0.11842041819936874
1.0,1,8,13.27120621779469,13.25007536449344,7.91591550467625,0.0006023921415827311,-0.0006501107088261369,-0.0002450752889723012,0.011631120991960453,0.006086837008031497,0.12583844499667268
-1.0,1,9,15.667799078040986,15.766613530688915,10.492811409390544,8.171996658064039e-05,2.268604191029409e-05,-0.0005161632381918613,-0.015378352878863688,-0.014475056417843593,-0.10313396886485826
1.0,1,10,2.570486908801961,13.283896970722422,7.746919843822898,-0.00040655715782840734,-0.0002911136750735049,0.0005355220173291026,-0.002433436576072201,0.02804498154634022,0.11407790865578421
-1.0,1,11,5.13744301647269,0.07549965079080688,10.415173514162523,1.5684279181849406e-05,-8.013407592104007e-05,0.00018713590303676044,0.02423349345357179,0.008745929836190075,-0.09651719996933274
1.0,1,12,7.7656893953419965,2.763502748948884,7.836808858179407,-6.057675621284266e-05,0.00018693733618592323,3.161379003942833e-05,-0.002715580580349597,-0.03504200019462655,0.09336674010646617
-1.0,1,13,10.57126590802773,5.445665662682573,10.4942675665801,-0.00019722011224766295,6.74496773207974e-06,0.0001321612830517303,-0.03357113494110364,0.00020796405320183675,-0.12235817979676122
1.0,1,14,13.121898330351252,2.5910093375354815,7.750130999398996,-3.583709020159993e-05,-8.889254086756733e-05,-0.0003579711462315681,0.022625166173394523,-0.008244548033662383,0.11459224565798001
-1.0,1,15,15.639808706541295,5.431244531410075,10.725640515255934,-0.00022463586708253099,-0.0002553564603958011,0.00047108622018801567,0.010806454380011835,0.017501967067695592,-0.0944302439467713
1.0,2,0,7.820166765995609,7.747601240716742,7.800669385202043,-0.000491250644293409,-0.00010674280766975901,-0.0002413518294334674,0.026300598487826676,0.01837035951879462,0.09458062575951653
-1.0,2,1,10.530651168022292,10.399969268989677,10.690282058254862,0.00024279544571611503,-0.00010202487454375093,-0.00024252026851211904,-0.013084951142642298,-0.0013032068946398773,-0.11008532486868589
1.0,2,2,13.185057131328119,7.747409489360566,7.941598496015767,-0.0006775600948277802,-0.0004514973799250472,0.00013650249725263134,0.007163169287060581,-0.001239500220935972,0.12837869687724413
-1.0,2,3,15.69604121208355,10.59348868755244,10.503435891188422,0.00029218001081462297,-0.00013042834893776785,-0.000938489252582998,0.004279038229469179,-0.003929360817754524,-0.11684586026258581
1.0,2,4,2.8064285702467067,7.809454138157859,7.9013298888679255,-0.00025863970494222077,-0.0001800141222647837,-0.00018128245871111695,-0.032103781768699026,0.003826102734388762,0.0949384861662035
-1.0,2,5,5.206318609252802,10.551746880754083,10.63229109907568,0.0006498519193566522,-0.0002881671003359709,-0.0003221645200135628,0.004569271591277957,-0.032516166882461034,-0.11236989668597042
1.0,2,6,7.991449618799984,13.03351619636599,7.7217019553010555,-0.0003674159237616421,0.00024421891424428963,-0.0005719843630894511,-0.0028609907758800762,0.010845033544310503,0.10784265487806083
-1.0,2,7,10.582223755177553,0.10689542102467961,10.424767249816085,-0.00010889964748089326,6.592583398818217e-06,9.218435440263502e-05,-0.009458806926593455,0.003782552227207414,-0.11817070122487744
1.0,2,8,13.277421979369755,13.243345138370449,7.9134275495301365,0.0006003058479508307,-0.0006521844905615032,-0.0002363861149218668,0.011490896409428353,0.005999330815733677,0.12576599327285257
-1.0,2,9,15.668662011474293,15.766868652217317,10.487451949175053,8.524517959871738e-05,2.6682269591343064e-05,-0.0005209491131583956,-0.015265375237153211,-0.014729353810740836,-0.10329058056857654
1.0,2,10,2.5662855330981063,13.280914990703607,7.752503585710246,-0.0004063673092155656,-0.0002859143266161805,0.0005449692276346628,-0.002462779184884134,0.02801991915228541,0.11429426751204724
-1.0,2,11,5.137620428551575,0.07470824329640212,10.417072429386,1.8638809671707918e-05,-7.302040385672905e-05,0.00018032927961533486,0.02408566036352903,0.008726956158373735,-0.09638978215235179
1.0,2,12,7.765037156430165,2.765414051478787,7.837187208810357,-6.563764627079793e-05,0.0001828933563661118,4.161679327613967e-05,-0.00263973264770225,-0.03511582947179545,0.09343658229588458
