charge,mass,radius,x,y,z,vx,vy,vz
-1.0,35.453,1.0,19.491295019532842,16.299956665247215,9.797461035983444,0.0002300749375632,-9.340087119608842e-05,0.000164507023998
1.0,22.99,1.0,0.586123134143423,14.12664165506234,10.094380119936359,1.6628070760422916e-05,-1.6557165518138743e-05,-5.6779612555785914e-05
-1.0,35.453,1.0,2.6846769044526653,15.229847378255366,12.38547088000876,-0.000280561935298,0.0003399104233149,-7.50613247387096e-05
1.0,22.99,1.0,5.025216900224236,13.409437649366977,11.509139306716266,0.0002751608026854,4.889108914320896e-05,0.0008624368623876
-1.0,35.453,1.0,8.0514653812941,16.059143475685623,12.149300076404604,-3.113256272294068e-05,7.986706927612489e-05,0.0006366253281753
1.0,22.99,1.0,10.577854733138736,18.503925182567112,8.131034846966104,1.567590991120346e-05,2.763069674675068e-05,0.000359709777786
-1.0,35.453,1.0,10.470253201582583,2.122740244168942,11.961945609724578,-0.0001735271881057,0.0002419442326074,-0.000233383390567
1.0,22.99,1.0,14.576839806646122,18.285290343192376,8.025333403780403,-0.0003010681253965,0.0002171911314555,6.372426959323982e-05
-1.0,35.453,1.0,16.82761355313789,1.0064173856257996,12.500396013455786,0.0002124355271647,-0.0001385364047238,7.495746132395554e-05
1.0,22.99,1.0,19.452549256307172,19.54388121286797,9.337510088335273,0.0001747396039222,0.0002115300696571,-7.831440765511478e-06
-1.0,35.453,1.0,1.2404357609420213,18.754293758663334,11.2664625266191,0.0002551276111227,0.0002484712059769,0.0002235692656735
1.0,22.99,1.0,1.8551207345939593,17.67411299917861,8.720358768587666,-0.0005584421630259,0.0004014097405335,0.0002968926172305
-1.0,35.453,1.0,3.3578906872062824,19.3371636402046,13.976369641832054,-2.2010093141131365e-05,0.0001792755348479,-0.0001706517056062
1.0,22.99,1.0,6.136466506011785,17.46288971371176,11.192810206934128,0.0005039524484157,0.0003998611185479,-0.000160250641872
-1.0,35.453,1.0,5.990676184023896,20.037554734481688,11.450679463027832,-0.0003155667613073,3.0078519713826224e-05,-0.0002229856558852
1.0,22.99,1.0,12.41739821888812,3.9513813431138174,10.429127887185517,1.5648289993525903e-05,-0.0002089376344711,0.0006023979293229
-1.0,35.453,1.0,13.073799868273204,6.271153421185047,11.602831596293184,0.000134110989037,-0.0001329741388504,0.0001817210307482
1.0,22.99,1.0,15.236857612253909,1.4805635777045578,8.995705578198768,0.0001973298811869,4.128166527670621e-05,-7.668648796528742e-05
-1.0,35.453,1.0,15.867349742453575,5.8754087595064695,13.985828833633386,-0.0006486381400921,-1.751097714664268e-05,-0.0002379816319425
1.0,22.99,1.0,16.439961666625567,3.8791686096220164,12.078928407675688,-0.0002109963972328,-0.0002315159262685,-0.0002165943167491
-1.0,35.453,1.0,18.47033003333918,5.256055812430212,11.413780819790022,-0.0002132081278112,0.0003472994084962,-0.0002978099184691
1.0,22.99,1.0,3.6484568972216493,20.08584855940748,11.707281605344285,5.119659975693791e-05,-0.0002380542955272,-0.0003908465760202
-1.0,35.453,1.0,2.3256487465570856,2.970898493718067,12.65932495536366,1.72879779927273e-05,-0.0001164738289914,-0.0001898773740131
1.0,22.99,1.0,7.806081198620354,0.944389229288438,11.251438369992021,-0.0002567485731152,0.0006503014861359,-0.000170930179499
-1.0,35.453,1.0,7.3274827969495115,3.883356021605532,12.337107595363605,-0.000204920406019,0.0002503194160185,-0.0002400190562902
1.0,22.99,1.0,10.263724584002164,7.090381424087435,9.944659033412023,0.0002406094185987,-2.158768511893732e-05,-0.0006763730354387
-1.0,35.453,1.0,14.559124245532386,9.278774868052679,12.941975686530716,-0.0003670278106271,0.000467978278787,0.0003121492649573
1.0,22.99,1.0,15.092265031715765,7.537270455141736,11.1937434642839,0.0010083128918409,0.0001332440114503,6.691478516582479e-05
-1.0,35.453,1.0,18.9867715345542,9.784315353404892,13.263812117289572,0.0003612164166115,-0.00062588402093,-5.825262068641814e-05
1.0,22.99,1.0,17.774831712806627,6.1584131937245346,8.425843788945066,-0.0001028086492212,0.0001621710617989,-0.0001780305162204
-1.0,35.453,1.0,1.5998546187102298,6.631862197367947,14.010136800099486,-7.850486903272728e-05,7.449767449565761e-05,0.000381267447546
1.0,22.99,1.0,0.7891622007587998,4.806580633025979,10.630425381612278,-0.0003882503260772,-4.98279985985525e-05,0.0003004422759507
-1.0,35.453,1.0,4.991937193363726,9.082529935092982,13.366664274486581,0.0003606403930894,5.2298000919271715e-06,-7.361648095335059e-05
1.0,22.99,1.0,6.719553377053918,5.2443356610698535,10.286967154234743,9.811805003581152e-05,-0.0004413279231185,-0.0006657871764478
-1.0,35.453,1.0,8.487523990625425,7.096467007639169,11.383834651475388,0.0004764897990931,-0.000214466393754,0.000327957874723
1.0,22.99,1.0,13.316081073766393,9.2943332877541,15.400119069505422,0.0002249578559375,0.0001435245014993,0.0007117734165169
-1.0,35.453,1.0,10.88253551070836,11.323244343464868,15.379069495406343,-0.0002554303428581,-0.0002506088004387,2.8402108984533085e-05
1.0,22.99,1.0,16.7940483687611,8.939354406487473,14.383400104172209,0.0002164515288091,-0.0001136382104453,-0.0002624994179742
-1.0,35.453,1.0,17.97687732512191,12.607730009997812,16.78079167522539,-0.0001299305253367,0.000448987987957,0.0002302405720298
1.0,22.99,1.0,19.832588248968335,12.088686758905059,14.35126711251597,-0.0004645069853241,0.0001839084932194,0.0004174246544912
-1.0,35.453,1.0,1.1643939973671147,9.935462528071124,16.62416881759466,0.0002348539242168,-0.0003184457604734,-0.0002368889780803
1.0,22.99,1.0,2.2208673804808323,8.927589063188611,13.18471966488863,-5.37990345381109e-05,0.0004675649469097,-5.766375768533028e-05
-1.0,35.453,1.0,2.6710316684980264,14.09023885241837,17.143031506744638,-0.0004306591619275,0.0002383278035536,0.0004123777020954
1.0,22.99,1.0,6.023028471963081,10.585702448086476,14.764664583503448,-0.0002457294937823,-7.190674275104525e-05,0.0002995774474262
-1.0,35.453,1.0,8.79931962762942,13.75694841777352,19.87811141014216,-2.225040345774524e-05,0.0001059592167106,-9.214451429841874e-05
1.0,22.99,1.0,11.062067019869627,18.148611386154506,16.976157554088033,0.0001761960287373,0.0003455362110131,-0.0002363385928235
-1.0,35.453,1.0,13.319147293386457,14.903989993080172,16.51846906472089,0.0002924735641749,-0.0001511013295404,0.0003876937930237
1.0,22.99,1.0,12.269904426091617,13.055035343080943,14.684711414339606,0.0005899140928289,-0.0007651579820442,-3.592106794437839e-05
-1.0,35.453,1.0,17.117424298961716,16.920528594748927,16.522415074203188,0.0001736515154747,-7.832489368252976e-05,0.0002538703417168
1.0,22.99,1.0,18.815690730242512,15.89894339871924,12.698780750822493,5.139674717800025e-05,4.2792448839887735e-05,0.0003037590884415
-1.0,35.453,1.0,0.03662216266630214,14.637769247767915,14.720988910733091,3.132394495132285e-05,0.0002402305148803,3.258024273113318e-05
1.0,22.99,1.0,2.5379598010427697,13.808677905363226,14.605044507352748,0.0001616893532262,0.0003078705666159,-7.734573777672601e-05
-1.0,35.453,1.0,4.330202660050274,17.56461900894878,17.845160709771932,0.0003218688349455,-7.236385553845972e-05,0.0003994548082304
1.0,22.99,1.0,8.117719422163317,15.840774203311058,14.454896001547764,-5.0522952757775406e-05,0.0003158282224331,0.0003699974636785
-1.0,35.453,1.0,9.282991506297419,16.217404618308095,16.62309492259118,-0.0007273597044124,-8.535777004590537e-05,0.0002533200261824
1.0,22.99,1.0,11.457026234378406,20.45900470602592,13.863130318544398,-0.0004601342126957,0.0002820556954117,0.0005225241025584
-1.0,35.453,1.0,11.493786308683024,0.6704154192690377,17.86094313776156,-8.906445495567155e-05,-0.0002784477964804,0.000227579857431
1.0,22.99,1.0,14.631188435717768,17.689510837986017,15.233935775791581,-4.307009648735e-05,0.0001624606421258,0.0003107478959417
-1.0,35.453,1.0,14.343835341911543,20.123846692770883,15.165294880030636,-0.000168604559119,-6.805048299044264e-05,0.0006037393210695
1.0,22.99,1.0,16.893612600407284,19.63521650971865,13.101287687514725,-0.0001362755343366,-0.0001649385147135,0.0001194286527672
-1.0,35.453,1.0,0.22382946360849315,20.19286323362876,16.20765542606225,-7.184671356322498e-05,-0.0003572936012785,0.0001126553665145
1.0,22.99,1.0,0.7638227103820818,16.971199138620474,12.802457489405157,-0.000129692381404,0.0001295007848551,-1.745891798358488e-05
-1.0,35.453,1.0,5.937025836717345,0.5391049643402541,17.103961934936255,0.0002486560965607,-0.0002702669033613,-2.6605280203050917e-06
1.0,22.99,1.0,6.505791235971396,19.245656552875083,15.641463010605335,-0.0004610866992228,-0.0004419167200937,0.0003999498409134
-1.0,35.453,1.0,8.610248665896263,20.3038397547699,15.07571768218019,9.598570945859851e-05,-6.019185696393282e-06,0.0002631146854609
1.0,22.99,1.0,9.99509808502743,4.2183934729648005,12.906339878255187,-0.0003701776285777,0.0004300174428873,0.0006063822628938
-1.0,35.453,1.0,10.374150756663855,5.136735878239913,15.377388872510485,0.0001483529679053,-0.0003222817142253,-0.0001823349900724
1.0,22.99,1.0,13.231362330393823,6.1437471051669865,13.716794114891746,0.0003963668178531,0.0005226737619239,-0.0001151683318018
-1.0,35.453,1.0,13.814377039505665,4.039659505488278,17.5472007819114,3.790767305072724e-05,-2.0921740903202026e-05,-0.0002909006514138
1.0,22.99,1.0,17.546066447068565,1.7165733682784885,15.168149442166031,-0.0001382440627521,-0.0004178227854714,0.0001353163583738
-1.0,35.453,1.0,18.46366786170337,3.1321330813800836,17.24956353678821,-0.0001693994416228,3.653621906698183e-05,3.823301332479304e-05
1.0,22.99,1.0,2.38074104385842,0.7593498114939472,16.062027048553457,-8.22387875566688e-05,1.921463457036018e-05,5.790690281417506e-06
-1.0,35.453,1.0,1.90020989947481,3.0551445927583982,17.424691321457487,-0.00050330678445,3.1336054607517604e-05,1.598140491459478e-05
1.0,22.99,1.0,7.381126809207186,2.159178844879942,15.74279403797205,0.0005658820297253,-0.0001745652992033,2.6689600021501548e-05
-1.0,35.453,1.0,8.768862132025832,3.9306760624312873,18.109303585867735,-0.0003329205352157,-0.0001125783097022,-0.0003092612713785
1.0,22.99,1.0,9.018638365047055,7.253657813444474,15.859032261642763,0.0002727912506206,-0.0003272470739581,0.0004554514137747
-1.0,35.453,1.0,12.103635502289817,7.51587476662839,18.297502346649377,-0.00019962430276,-0.000187090739901,0.000250534133927
1.0,22.99,1.0,16.32796391186339,4.713716968313475,16.676452692360076,8.951628908404323e-05,-0.000242360124487,8.634355318189531e-05
-1.0,35.453,1.0,15.894854993329997,9.031418726426143,17.022436886939207,0.0001041395536644,-0.0001317319423482,1.891230356602994e-05
1.0,22.99,1.0,19.887403449074764,6.433821164147467,13.782995583655,-0.0007306107150715,0.0001650561758997,-0.0002524461330565
-1.0,35.453,1.0,18.170045940531235,6.578404405255823,15.76941066033066,-0.000404723724531,0.0001122566732528,4.5825411585700495e-05
1.0,22.99,1.0,2.3934136536681225,4.282361547317748,14.323106300749641,7.603260528799456e-05,-0.0003602381750053,-0.0002919504732631
-1.0,35.453,1.0,5.062721119261819,5.487011394061095,16.23284011071999,4.0320579607266425e-05,7.41952545061059e-05,-0.0004091997835067
1.0,22.99,1.0,5.8999176026723985,6.960650547225224,14.353418182439118,-0.0002841290384758,0.0005041884216786,0.0002712957085231
-1.0,35.453,1.0,7.347130274361686,8.680712746827094,15.459742079363439,-0.0004454553056617,-0.000253013729862,0.0002926175447758
1.0,22.99,1.0,10.524817750723804,8.20574799062464,19.524948437119388,0.0005005516634357,0.000271870542346,0.0005809342572196
-1.0,35.453,1.0,10.650385615851013,10.80926456017699,20.20039462125478,-0.0002282233858198,-0.0001327664219495,-0.0002071953260957
1.0,22.99,1.0,16.743865780241116,10.984462495942008,20.329858903308295,0.0002948695740293,-0.0003861143966882,-0.00025783582801
-1.0,35.453,1.0,13.755446158883403,12.581026176701338,0.11459904922225896,-0.0001594690366413,0.0001369720991597,-0.0001635303544723
1.0,22.99,1.0,19.869414119411996,8.670520660776877,15.92536758559737,-0.0004324577233528,0.0005505015722169,-0.0001100778528258
-1.0,35.453,1.0,0.3025497796734184,11.990310797665403,20.071692060105345,0.0002117122292989,-0.000152329799996,0.0005471752904485
1.0,22.99,1.0,2.1610855384064993,11.61111542146167,18.14459260108719,0.0002038819588825,-0.0002457541071222,-5.1174693686639274e-05
-1.0,35.453,1.0,4.60423854484487,13.854374470545077,20.79699379555158,-0.0003291005486201,-0.0002226530289303,0.0006264254888897
1.0,22.99,1.0,4.9157899625686845,13.921165870381435,17.657369510963537,-7.672732113385818e-05,-0.0002227645169979,-0.0001537897900986
-1.0,35.453,1.0,5.981727665397755,10.124827890893899,3.61590929572369,0.0001097038939975,0.0001281667854644,0.0003944119884237
1.0,22.99,1.0,9.668304630310582,12.5044717866078,17.64050326299674,0.0003106542692831,0.0002345973364301,0.0003537893243084
-1.0,35.453,1.0,12.97065373049435,15.343925013027716,2.427846535780575,-0.0001774451879959,1.8855900507997595e-05,0.0003221109897765
1.0,22.99,1.0,12.249039709518115,14.512242352146291,0.00771798806290229,-0.000161799647194,8.71841444006826e-05,-1.079794777341132e-05
-1.0,35.453,1.0,17.114141436511773,15.454902780666789,2.963759666479131,0.0002119116605467,-8.712135656429679e-05,-0.0003803591439059
1.0,22.99,1.0,15.819328591381508,14.49459902207544,17.054148107768206,0.0004466891833333,-0.0003321957293211,6.431505222349994e-05
-1.0,35.453,1.0,19.27222463866798,15.63893473319037,19.38359599108135,0.0002862196793846,-0.0002006022518808,-4.623703850824307e-05
1.0,22.99,1.0,20.12536908458196,13.583229681755366,17.412658263331156,7.087151284702944e-05,-0.0003378868684318,-0.0001375048490506
-1.0,35.453,1.0,1.8747333397939798,17.281057869673514,0.016083927244645507,0.0001331026018873,-8.329089232402985e-05,-5.259088201909821e-06
1.0,22.99,1.0,7.59291902287485,16.81193381176838,19.02978845652801,0.000208003068978,0.0002486934204659,0.0006188274657939
-1.0,35.453,1.0,6.0095988470008574,17.539818944662766,0.33177124386117685,-3.990791756759026e-05,-4.191767133777674e-05,-0.0006075109019959
1.0,22.99,1.0,11.692202285534625,0.3590463387204814,1.5013877387370538,-8.490748459857191e-05,-0.0001253200197349,-0.0001625364550819
-1.0,35.453,1.0,13.121015668828274,20.013638514998473,20.726521495725514,-0.0002939330740107,0.000104700900707,0.0003561839855627
1.0,22.99,1.0,13.98447991518445,0.6868829569293298,18.556733776721863,-0.0001047828327605,-0.0003427538745196,-0.0005505729039403
-1.0,35.453,1.0,16.233997758579676,0.6024403792146972,19.516226310194185,-0.0001426139997142,6.699681422260443e-05,0.0001028289816563
1.0,22.99,1.0,19.424991560600994,17.744944334301266,17.8357518803985,0.00065478930332,-0.0003438975184656,0.0002968077398754
-1.0,35.453,1.0,19.548944638477572,19.16476346395032,20.208456787441037,3.251076469503462e-05,2.0882364862387977e-05,-0.0003856008738941
1.0,22.99,1.0,2.3776440418485936,18.297085119677163,16.25156193152073,0.0005971547766267,-5.691663652941057e-05,-0.0001038307555792
-1.0,35.453,1.0,2.4096191605919284,0.35229458277426456,19.510934344587177,-0.0002464993678749,-0.0003086114319736,0.0005544531366004
1.0,22.99,1.0,4.166308002283698,18.928587854118522,19.89721442054551,-7.075448728536204e-05,-8.793803521881335e-05,0.0001963207484593
-1.0,35.453,1.0,8.395280110992386,19.13676872793175,19.68869034180105,6.963407821057837e-05,-9.677426365674598e-05,-0.0001310781186416
1.0,22.99,1.0,11.40957815524909,5.10399912796549,17.908530527852527,-0.0004416884465624,-0.0005880340921747,-0.0001662549531979
-1.0,35.453,1.0,12.875005628800372,3.7919022636515702,1.409078135970263,0.0001676536263916,-0.0001959996717646,-0.0002167984863795
1.0,22.99,1.0,17.270998655689198,2.8040377068091518,19.835475352867924,2.5039838530683205e-05,0.0010514189791282,0.0002281281562781
-1.0,35.453,1.0,15.966577418876586,5.026074763997095,20.322900030085588,-0.0001887627442749,-0.0001352765775058,0.0005133701778646
1.0,22.99,1.0,17.582301684810865,19.759676109615523,0.32294297283590534,0.0001505150538055,-0.0002258915737677,8.957719539550698e-05
-1.0,35.453,1.0,18.781054638142347,1.7097978081802463,1.160168937749799,-0.0003343683706608,-0.0003456653143013,-4.833014474235766e-05
1.0,22.99,1.0,4.047469727703767,2.7393924002902756,19.16364386184273,0.0002994480889519,0.0001055538016877,0.0002325491591345
-1.0,35.453,1.0,5.276307398513166,5.437708752012625,20.54112422263153,0.0003277700141593,-0.0003364919006571,-3.228136578379743e-05
1.0,22.99,1.0,8.923178403410022,20.869193234690616,18.22623170818413,0.0005441963887638,-0.0002765968782684,0.0002781618105049
-1.0,35.453,1.0,8.042288320105046,2.4985927654968147,1.0380140986519435,0.0006795144163403,0.0004077047550803,0.0004609223757051
1.0,22.99,1.0,8.284854803037762,5.093142800945887,20.702102398828572,0.0006830079492434,-0.0005084262198395,0.000177151412983
-1.0,35.453,1.0,11.545632694103308,7.798289884485972,1.3026338816451506,0.0002470478983606,0.000406921700727,9.054374626335064e-05
1.0,22.99,1.0,14.58899506237533,7.339246930847638,19.208588631188803,0.0006683950200861,3.664539849003587e-05,2.856640524181532e-05
-1.0,35.453,1.0,15.551978657243088,8.896205779300683,0.3890300871519827,-0.0002554380707471,0.0003200319732334,0.000558686068963
1.0,22.99,1.0,20.61170906212486,2.4886298428598157,18.385924550752097,0.0004884283130548,5.766670239834942e-05,-0.0002063787374959
-1.0,35.453,1.0,0.25185559078638586,7.388565128893004,18.85571957259345,0.0001960881442655,-0.0001771584781846,1.6491811495953593e-05
1.0,22.99,1.0,2.773318599373772,7.8061700218854755,16.991500057468823,-0.0004461080460217,-0.0005249561714366,0.0002376265212347
-1.0,35.453,1.0,4.637253858363014,9.43084819447785,17.92574732363018,0.0001429427054286,-0.0002333087010684,-3.76092073673422e-05
1.0,22.99,1.0,6.089131162247643,7.320371388458404,18.208337915662142,8.241156163010232e-05,-0.0002683194699149,0.0002018904445762
-1.0,35.453,1.0,7.8638382657600765,7.580463034947648,20.055351295260035,0.0002755611768519,-0.0001308515792801,0.0001800068806123
1.0,22.99,1.0,8.570124053499764,11.30863673738528,0.23410459587148172,-0.0003630362758677,-0.0003762828786624,0.0003316628670013
-1.0,35.453,1.0,14.716932775078556,11.510825172340812,3.201388950101759,-0.0002943839061016,0.0001716514339902,-0.0001889412881521
1.0,22.99,1.0,12.540681716372577,10.125805889000285,0.543839975104162,0.0005828101494138,-0.0005609545979724,8.392066441765692e-05
-1.0,35.453,1.0,17.92841306736543,11.657523092235156,1.9538448797202652,-0.0001218269515843,-0.0002580270574129,-0.000148756030367
1.0,22.99,1.0,15.98878363361682,9.691829580544933,2.715147112944651,0.0004399367032815,0.0003024688814326,0.0001498670612639
-1.0,35.453,1.0,20.721473277825528,11.831397103209046,5.36832265141591,-0.0001727811950687,5.0787389875906936e-05,-9.587321471076788e-05
1.0,22.99,1.0,20.452374330180213,11.023186229924278,2.8419164203694556,-1.8534858304333405e-05,0.0002000651293561,0.000404506191514
-1.0,35.453,1.0,2.5027788289063286,11.249860794334401,2.400250447369702,-0.000140632102024,1.4050260867666814e-05,0.0004857665849163
1.0,22.99,1.0,5.7213748309292605,12.469701721100774,2.6687199061210336,-0.0005250697902206,0.0004759656051442,-0.0002116508281342
-1.0,35.453,1.0,8.924824706636933,12.17688483008376,3.331625764690404,0.0004253615833734,-0.0001868397887833,6.588540013469012e-05
1.0,22.99,1.0,9.549129178932311,15.113194057037699,2.8777588024438856,-0.0004690279232408,-0.0005820912241439,-0.0003854087018696
-1.0,35.453,1.0,13.193767989393118,17.187039849502213,6.05619494705102,-8.702524136239898e-05,3.9909558219555744e-05,2.4053366112790514e-05
1.0,22.99,1.0,14.708622503458939,13.874075912626704,2.8843025094525787,-0.0005437897102309,-9.03032139720534e-05,-8.694160254172371e-07
-1.0,35.453,1.0,17.24192180866112,16.01009815103811,6.422920193353226,-9.18755670505348e-05,0.0001587968827249,-6.375801471492465e-05
1.0,22.99,1.0,19.15100790582122,13.535305336105417,0.793807121553967,0.0008950598455477,0.0002973896827526,-0.0003911658595432
-1.0,35.453,1.0,20.164114892261992,18.575830086660226,3.8185763816602987,0.0002082122295229,-0.0001180038913482,-0.0003469953103228
1.0,22.99,1.0,2.5503607249253433,14.764071847003818,19.855969947247253,-0.0002802702242282,-0.000124429342211,-0.0002276945317432
-1.0,35.453,1.0,5.520832570967614,16.073199090290903,4.707101820102124,0.000150249943154,-0.0001915456710282,-0.0001473468967866
1.0,22.99,1.0,4.716582083876216,17.180372231522448,2.346440576840749,0.0001428326690318,8.342789052411896e-05,-0.000298792779221
-1.0,35.453,1.0,9.346621774297413,17.69318636934273,3.2829654747672916,3.940597161763472e-05,-8.034831734582557e-05,-0.0002423006422766
1.0,22.99,1.0,13.086295399020763,17.765622734490478,3.7036161100188605,-0.0007027873648718,-0.0001953633092675,0.0002025550631311
-1.0,35.453,1.0,11.910504228306365,19.918418657995648,3.7384090639728558,-0.0002598394634817,0.0002939590312713,-0.000319085487921
1.0,22.99,1.0,17.35937269567122,17.6117416756713,4.5200819769962095,0.0004591831861725,-0.0001321167470917,0.0003002426017306
-1.0,35.453,1.0,17.193465257346272,20.141186037587833,4.814932591999485,-9.195133917061853e-05,-0.0004489641135339,-7.314588767987719e-05
1.0,22.99,1.0,20.111840079745996,17.158485573076632,0.6246702809454145,-0.0006456975636508,6.857056065875404e-05,0.0003808408744262
-1.0,35.453,1.0,20.48372751698733,1.5971077375571356,4.320233705139938,-0.0001070768842943,0.0002526429663225,-7.919595171123862e-05
1.0,22.99,1.0,1.351761577365254,20.03506393279316,0.7781750041142887,0.0003338988910192,-3.81466517155413e-05,-0.0006408916184803
-1.0,35.453,1.0,3.5480729261700916,19.96581607961123,1.9625348271366836,0.0001104228480222,-0.0001000598397708,-0.0003355252228103
1.0,22.99,1.0,7.593239645484673,19.106242665521872,1.5241448211325082,0.0002021351846842,3.756224981399196e-05,8.976137295071076e-05
-1.0,35.453,1.0,8.746826321978045,0.8775376632933625,4.544390734980321,-1.533054594199632e-05,-0.0003102982298796,2.186116849713696e-05
1.0,22.99,1.0,9.108931510659769,3.3013415352831594,3.1519118879056336,-0.0001219439678401,0.0004461997398639,-0.0001005955117547
-1.0,35.453,1.0,11.018569188664886,4.20013550919922,5.241695034077477,0.0001177584228918,-7.900670646431208e-05,-9.54437670070202e-05
1.0,22.99,1.0,14.670806697592454,2.1415551063614133,1.0077564992894015,-0.0001648557856678,0.0005184509826133,-0.0004201985792365
-1.0,35.453,1.0,16.220458329764178,4.462906948608065,3.7524338393224848,-6.043774276915238e-05,0.0003764894530461,2.1427376155090725e-05
1.0,22.99,1.0,17.968001619337393,2.1992516452933035,3.8063522024761576,-0.0005079407555045,0.000342757541152,-0.0003816681271026
-1.0,35.453,1.0,20.802590896828136,6.531861949491508,2.999145725203366,0.0006479118156378,-2.9281202050245292e-05,0.0001624771107754
1.0,22.99,1.0,20.515256082908113,3.767509212204507,2.988908978016924,0.0003097473511795,0.0003662674534409,2.9129929603185375e-05
-1.0,35.453,1.0,3.188058041254905,3.567571047491333,5.446473222825537,-0.0001708355005382,-0.0002749220890584,0.000176781993645
1.0,22.99,1.0,6.046682241957859,3.3707408072849043,2.126266770043227,0.0003196068496563,4.456549020432885e-05,-9.624719331199112e-05
-1.0,35.453,1.0,6.55292642551084,4.046625115530592,5.780380527902669,-0.0003144499324353,-0.0002105860351004,-0.0002529937670118
1.0,22.99,1.0,11.959076181073128,7.148631024242664,4.164668642936682,-3.660082267260508e-05,0.0002704542759368,0.0002934869367567
-1.0,35.453,1.0,14.086299427126715,7.864961206619025,5.255705238062654,-2.592072060135516e-05,5.536235433912245e-05,-9.831558477565194e-05
1.0,22.99,1.0,13.547504583252952,6.030080155931477,1.4289055885796955,-0.0002802717022885,0.000355294172257,-0.0002419531654534
-1.0,35.453,1.0,17.482733428714326,8.89398180223128,4.780968618387174,-0.0001752673806575,6.91931661905977e-05,3.204108586940126e-05
1.0,22.99,1.0,19.24145553750697,7.266235814651469,20.172928171532043,-0.0002434140825022,-9.971485912905995e-05,0.0001708676078357
-1.0,35.453,1.0,19.626211948134458,9.036934725174952,1.0913584463254697,-0.0001932423615731,0.0002937374212862,-2.1368123380551265e-05
1.0,22.99,1.0,1.5496454506783441,9.293395472361839,0.36653502294995866,4.47764054547724e-06,-0.000373500256031,-0.0004164840781477
-1.0,35.453,1.0,7.735917257439116,5.804733012496927,2.760711780836413,0.0001043713735636,0.0003103707112131,7.05426584796509e-05
1.0,22.99,1.0,5.934062751586581,7.224151963216119,1.3001210430482046,-5.772746478726363e-05,3.0209119653897554e-05,0.0005959917797865
-1.0,35.453,1.0,9.772327085275778,8.553149105394866,5.08008305884593,-5.015748522552129e-06,0.000134662644773,0.0005912503941849
1.0,22.99,1.0,8.880994946428324,11.076472799895864,5.639491982705803,0.0007202302598158,-0.0002551657262157,0.0007725330682281
-1.0,35.453,1.0,12.212232941484217,12.597748510749723,7.247199137000051,9.944816799030316e-05,0.000429252422669,0.0001769523857816
1.0,22.99,1.0,13.995076320901127,11.534337620541503,5.441699675696955,-0.0005643010587812,-0.0002353530485918,-0.0001899367363375
-1.0,35.453,1.0,16.33752744895144,12.440393291340822,6.411277289655372,0.0003126147881966,0.0001292178683257,0.0005823318476006
1.0,22.99,1.0,17.70162921078885,10.115622898745919,7.239606165458821,0.000310243879345,2.8008866459755595e-05,-4.016069488554616e-05
-1.0,35.453,1.0,20.4321510498409,11.71273655550017,9.943143964479612,-3.3632925268338184e-05,-0.0001280426820043,-4.736965748251918e-05
1.0,22.99,1.0,3.1650389746844207,11.734179792329853,4.687244567581113,0.0003073736243151,0.0003931936609022,-2.4892389905774935e-06
-1.0,35.453,1.0,3.9971778292694538,13.075347737754203,6.746506029725567,0.0002125056459179,1.567100358108824e-06,-5.0052719429466685e-05
